,Unnamed: 0,latitude,longitude,d50,beach_slope_average,mstr,code,hs_mean,dir,tp,geometry,index_right,ID_Region,Descriptio,dataset
236,236,-20.30556737572971,118.63926205479612,0.72699,0.0136662356758357,6.321517467498779,3.0,0.6998415242900239,210.94260774505503,6.132937801222443,POINT (118.63926205479612 -20.30556737572971),0,5,North-western Coasts,Short (2022)
246,246,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
251,251,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
253,253,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
256,256,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
267,267,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
269,269,-13.921596645630007,126.1525642825432,0.89503,0.0943420205806573,4.765817642211914,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.1525642825432 -13.921596645630007),0,5,North-western Coasts,Short (2022)
278,278,-14.20962498075175,126.13473369074389,0.97942,0.0690406673017504,6.316652774810791,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.13473369074389 -14.20962498075175),0,5,North-western Coasts,Short (2022)
281,281,-13.957761627433316,126.5184517029421,0.99309,0.0812698270620972,3.7865469455718994,3.0,0.2925280083375086,196.59211897601185,2.8126700941892837,POINT (126.5184517029421 -13.957761627433316),0,5,North-western Coasts,Short (2022)
282,282,-13.992366996873008,126.51844794877536,0.97942,0.1402950378746389,3.484791755676269,3.0,0.2925280083375086,196.59211897601185,2.8126700941892837,POINT (126.51844794877536 -13.992366996873008),0,5,North-western Coasts,Short (2022)
287,287,-13.992366996873008,126.51844794877536,0.97942,0.1402950378746389,3.484791755676269,3.0,0.2925280083375086,196.59211897601185,2.8126700941892837,POINT (126.51844794877536 -13.992366996873008),0,5,North-western Coasts,Short (2022)
288,288,-14.20962498075175,126.13473369074389,0.97942,0.0690406673017504,6.316652774810791,3.0,0.3990278764855264,208.88521213294064,2.9908795560087107,POINT (126.13473369074389 -14.20962498075175),0,5,North-western Coasts,Short (2022)
291,291,-13.957761627433316,126.5184517029421,0.99309,0.0812698270620972,3.7865469455718994,3.0,0.2925280083375086,196.59211897601185,2.8126700941892837,POINT (126.5184517029421 -13.957761627433316),0,5,North-western Coasts,Short (2022)
