,hs_max,hs_mean,dir,tp,d50,beach_slope_average,dataset,mstr,latitude,longitude
148,1.0646916811431808,0.8660929386603881,85.94646523143875,8.114289694979039,0.543330732,0.0905333333333333,"McFall, 2022",1.4014217853546145,35.98337718414233,-75.61265164280438
149,0.5861416575121088,0.4688269430713779,147.38029921763348,6.604736574882169,0.621131371,0.0306428571428571,"McFall, 2022",2.0169217586517334,33.82308316815009,-78.61787100045902
150,0.4355186935139499,0.3558415585599773,131.30330786895763,6.849106523266252,0.68767781,0.0276433121019108,"McFall, 2022",2.590252161026001,31.99676547229832,-80.8586793016866
151,0.7223644836972101,0.6204012681383656,75.0685407072079,8.036664212342586,0.653841688,0.0965948275862068,rossi,1.3000760078430176,27.22150794852765,-80.16023628052503
152,0.8104875802662512,0.703102726733324,68.80369078625775,8.3949121137295,0.752628003,0.07725,rossi,1.5793615579605105,28.817632124914507,-80.74614762420345
153,0.4355186935139499,0.3558415585599773,131.30330786895763,6.849106523266252,0.68767781,0.0276433121019108,"McFall, 2022",2.590252161026001,31.99676547229832,-80.8586793016866
154,0.6696811037446537,0.5499692956945192,136.72515502839684,7.268552939097011,0.828347631,0.0722633744855967,"McFall, 2022",1.940569877624512,33.16197918692783,-79.22246150888725
155,0.6662104106854553,0.5696098528949157,76.62325935145181,8.023123480519143,0.653841688,0.0965948275862068,rossi,1.3000760078430176,27.28715445099061,-80.19302930201046
156,0.5528716487569749,0.4476489469464665,120.43472506873816,7.0538130844580085,0.828347631,0.0573360655737705,"McFall, 2022",1.985640406608581,33.37586094746128,-79.12954204511266
157,0.4360994586388613,0.3626989273570316,83.69691489332388,6.142300943229996,0.809927932,0.1039285714285714,"McFall, 2022",0.9670698642730712,25.78023349568584,-80.13417981755035
158,0.5528716487569749,0.4476489469464665,120.43472506873816,7.0538130844580085,0.828347631,0.0756338028169014,"McFall, 2022",1.985640406608581,33.346594617543474,-79.14125843259191
