,Sid,Sur,Yr,Sea,Tran,Lat,Lon,Dep,Ele,Type,eMean,gMean,gMed,dataset,PROJECT ,SITE,Year,DATE,TRANSECT,d95,Mean,Std,Skewness,Kurtosis,Contact,Unnamed: 0.1,Unnamed: 0,Sample_ID,Sample_Type_Code,Project,Date,Location_Type,num_orig_dists,Measured_Distributions,Grainsize,Median,Wentworth,Kurtosis_Class,Skewness_Class,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,Notes,geometry
622,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,1-Jun-13,A,0.9698300081883038,0.8784029615835267,0.9366909665366531,1.3562277850205486,0.590073349805004,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,1-Jun-13,B,0.9698300081883038,0.8561743497307165,0.9204507918474544,1.3761057153400844,0.5391016042919818,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,1-Jun-13,B,0.9698300081883038,0.8355666521356411,0.9010410815887674,0.7106870217997929,0.6182882961471271,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,1-Jun-13,C,0.9698300081883038,0.8450510675835665,0.9196933138223292,0.9950487068217556,0.5750057690969504,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,1-Jun-13,C,0.9698300081883038,0.8759168150582034,0.9400008143712217,1.6622601060060176,0.5608486321727398,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,A,0.9162224645805775,0.8340602742350666,0.9208836319039082,0.7073116038421087,0.6833228284274077,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,A,0.9103258432671057,0.8567917289080481,0.9478979453410978,0.6691864959850012,0.7886713730994562,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,B,0.9698300081883038,0.8194290135322165,0.8927824351830635,1.016375656880924,0.5854044330289319,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,B,0.8782787160388515,0.8392820486157226,0.937625606051869,0.4620396913646533,0.9772691758396547,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,C,0.9698300081883038,0.8214459686396747,0.8796569551700709,1.1585959541427644,0.5709241435484282,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,4-Jun-13,C,0.9158462557010151,0.866615434339271,0.9524795821081694,0.836360070416089,0.7294938251927973,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,A,0.8823388459388384,0.8337681831539275,0.931417258382418,0.5179749594619704,0.7922327561885526,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,A,0.9337239535144704,0.8523328469918907,0.9326753438260166,0.7011059468575846,0.7519796616376561,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,B,0.926828781128506,0.8513793313001885,0.9392008567162756,0.7502705597225948,0.6482681225653701,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,B,0.8948669783465363,0.8429384995406561,0.9334234878445551,0.5211529125242498,0.8375377293559837,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,C,0.9698300081883038,0.8301147289000663,0.898365997570971,0.8022566059222068,0.6068162423441171,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,1-Jun-13,C,0.932280581665793,0.8563067473430573,0.92828101462535,0.69811620866755,0.8230305774840557,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,A,0.8767725748669547,0.7898322609887458,0.9123394138803759,0.7400750711196206,0.5848525726268476,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,A,0.9698300081883038,0.8500535935478456,0.9019232670917317,0.8483505135219277,0.6345121831304831,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,B,0.9698300081883038,0.7940934351908562,0.863199929410547,0.8979900912398927,0.6247133492643824,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,B,0.9698300081883038,0.8579981070342747,0.9166746083402487,1.0234454211418205,0.6061199948854793,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,C,0.9303368797755315,0.7929059493631413,0.8829162041840397,0.9812304062515167,0.5930184019766895,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,3-Jun-13,C,0.9698300081883038,0.8716727343321528,0.8893928048891432,0.9756015767438024,0.6574087026741174,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,A,0.8764549337051523,0.7578911586710874,0.8783783756857926,0.8249308767122787,0.7195979422440784,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,A,0.879801590936366,0.7850622219703154,0.8807361923322579,0.6473649852082031,0.7645496458217838,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,B,0.9698300081883038,0.7776139987205072,0.8462045731721893,1.1872983760376992,0.6240803780043573,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,B,0.8768961400847446,0.7937786832063146,0.8886254776459913,0.580212228194301,0.8278147382156053,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,C,0.8827028488342568,0.7279441147989812,0.8031892294830558,0.574446867285127,0.8983876620848799,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,3-Jun-13,C,0.9698300081883038,0.8253551081400645,0.8823553115343863,0.7465991696302967,0.7236291701496278,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,A,0.8126989231664196,0.7073338993268429,0.849708650285883,0.5294247790264306,0.852722794095574,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,A,0.9698300081883038,0.8490162752585605,0.8722361798868146,1.1745764183139902,0.5900949016425134,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,B,0.9698300081883038,0.7355131743784582,0.8228459537173664,0.9146041672459928,0.6640461471970598,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,B,0.9698300081883038,0.7157164906701149,0.7079079435383473,0.5524897023832213,0.948426657408987,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,C,0.9698300081883038,0.7725962313244898,0.7705564261878999,0.893833787057214,0.6985488841209678,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,4-Jun-13,C,0.9698300081883038,0.8375717658853731,0.8606393461537044,1.1780974798698611,0.5653864846457554,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,26-Jul-13,B,0.9698300081883038,0.8239489558757915,0.8993903287897408,1.0720742230287597,0.5916766277436655,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,26-Jul-13,B,0.9698300081883038,0.8994591454256252,0.9342046845100264,3.8916849074340196,0.4860666183065921,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,22-Jul-13,B,0.8890061357340375,0.8084514822138503,0.9133001763079064,0.7129554162916718,0.6272207052508838,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,22-Jul-13,B,0.9698300081883038,0.8590687553889161,0.9231847434809184,1.0166637468009956,0.6334038746124508,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,22-Jul-13,B,0.9698300081883038,0.6729195735845376,0.7440273163289387,0.7610686342811838,0.6818060986699375,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,22-Jul-13,B,0.9023490227759071,0.8423114082544378,0.9304121615673724,0.5523657516557943,0.7696546122761901,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,23-Jul-13,B,0.8833427643200363,0.8185772039254319,0.9226642474232842,0.7093661329993589,0.7547550157275967,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,23-Jul-13,B,0.9052836697459962,0.8313180892631257,0.9208543668932696,0.6372111325694639,0.7015381159619556,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2013.0,25-Jul-13,B,0.9698300081883038,0.8612950725591186,0.9280981150317932,1.101854682904747,0.6163679000960368,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2013.0,25-Jul-13,B,0.9070553970623196,0.8509769950604965,0.92698111997022,0.5558946217676335,1.1153669134176867,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,26-Jul-13,B,0.9698300081883038,0.8352747575972274,0.9078082857831087,1.045433303566163,0.5933139312277971,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,26-Jul-13,B,0.9698300081883038,0.8947659732998713,0.9193296773498169,1.3308958462159284,0.6268922647620627,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2013.0,25-Jul-13,B,0.879401019437626,0.8399068049984433,0.9431081606648822,0.49114387858589065,0.8149201720971007,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2013.0,25-Jul-13,B,0.9698300081883038,0.8716877554643635,0.9194743422516927,1.1013866404188761,0.6582409564034732,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,24-Jul-13,B,0.8224623627070429,0.7380053051342212,0.8892104191046847,0.6259385963085018,0.8026106891964807,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,24-Jul-13,B,0.8781994454803964,0.8147896290870058,0.9208421969106156,0.6029339885310766,0.7233168286133973,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,24-Jul-13,B,0.7626098633558431,0.614907613322865,0.7797875199538855,0.6076825632698287,0.7449719090821283,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,24-Jul-13,B,0.9698300081883038,0.8364870917451492,0.9040482450369209,0.8682162247230012,0.6219811765685136,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,23-Jul-13,B,0.8218723486094087,0.7200619240832562,0.8499001273917807,0.5446119120288608,0.9286722074173641,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,23-Jul-13,B,0.8662473746849023,0.7513355474167425,0.8005927873484838,0.5080448936100689,1.349468200120109,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN ELIJO,2013.0,22-Jul-13,B,0.9698300081883038,0.8603484264136897,0.9203959949430596,1.1383306974157814,0.5835839373314148,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN ELIJO,2013.0,22-Jul-13,B,0.930205978114514,0.8632833293264564,0.936593698248847,0.8020515879918798,0.7188140940525636,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SCRIPPS,2013.0,22-Jul-13,B,0.9698300081883038,0.8431885214319078,0.9141807546497803,0.8835269750752341,0.6025396969730441,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SCRIPPS,2013.0,22-Jul-13,B,0.9165795105886767,0.8618659889658993,0.9471296470612036,0.764239565250008,0.7332889243064754,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,19-Aug-13,B,0.9698300081883038,0.8327812753429028,0.8996552462124816,0.8674039753408359,0.6181663236237162,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,19-Aug-13,B,0.9698300081883038,0.87702541161553,0.9420873728373942,1.7957007271210084,0.546265942212307,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,20-Aug-13,B,0.9698300081883038,0.8616241004683033,0.9196010839624571,1.2218996378275535,0.5636295378280057,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,20-Aug-13,B,0.9131246962818242,0.8553572363158634,0.9391913642598085,0.6533895464963746,0.8169277321701831,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,20-Aug-13,B,0.8559827715527457,0.7315535802331422,0.8388781866010819,0.6000261985015166,0.799271111541796,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,20-Aug-13,B,0.9310864183406519,0.8572611934155495,0.9154897143460751,0.6381232977624118,0.9445355219931815,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,19-Aug-13,B,0.8920637951471989,0.8329147263511828,0.9255247290943968,0.5568704687750837,0.7526727320520952,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CRYSTAL COVE,2013.0,19-Aug-13,B,0.9698300081883038,0.8706739435231184,0.9365985826163867,1.3140963920918152,0.6035710395718941,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2013.0,22-Aug-13,B,0.9698300081883038,0.8914221559717258,0.9058345244641568,0.9953609429203022,0.7591042102702474,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,EAST CAMPUS,2013.0,22-Aug-13,B,0.9698300081883038,0.9018381410577135,0.9224157540382225,1.0475269042774435,0.6651661938754241,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,19-Aug-13,B,0.9698300081883038,0.834915688866879,0.9080452847787193,0.9221317193847572,0.6026386519703676,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,GAVIOTA,2013.0,19-Aug-13,B,0.9039585979968119,0.8494948796058627,0.9359035786950031,0.5650786089451761,0.9377362592955388,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2013.0,21-Aug-13,B,0.9698300081883038,0.8317290645851847,0.8929402752180895,0.865016521243986,0.5845348942397365,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ISLA VISTA,2013.0,21-Aug-13,B,0.9698300081883038,0.8714194681101802,0.9304072270673309,1.1288663965349186,0.663107329536737,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,21-Aug-13,B,0.8583842297311858,0.7840995086185085,0.9231087175186017,0.7520801043716907,0.564546402595914,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LEO CARILLO,2013.0,21-Aug-13,B,0.9106470002911232,0.8701080039070819,0.9536957029352927,0.7662802556994995,0.7695535268701901,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,21-Aug-13,B,0.9698300081883038,0.7795357911061108,0.8593195505878521,1.2642170772293408,0.598785504064676,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,LITTLE DUME,2013.0,21-Aug-13,B,0.9032167146508245,0.8152858319949587,0.9043033922562382,0.5449523235654758,0.6235499402737766,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,19-Aug-13,B,0.8301297624341543,0.7400764733459626,0.8896326058216327,0.672622646190539,0.8062896735094701,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN CLEMENTE,2013.0,19-Aug-13,B,0.884847562256649,0.8237881096008463,0.9221604416420034,0.6324946169071489,0.7632862163969092,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN ELIJO,2013.0,20-Aug-13,B,0.8846624281364589,0.8314538809931566,0.9278321790694795,0.5484180501819753,0.7617975324045403,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SAN ELIJO,2013.0,20-Aug-13,B,0.9370688101433036,0.8739363324041673,0.9387671268617312,0.8938268335396357,0.7308797888891088,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SCRIPPS,2013.0,20-Aug-13,B,0.920442148912747,0.8491303584180888,0.940564454987904,0.7331308291698047,0.6241546799406128,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,SCRIPPS,2013.0,20-Aug-13,B,0.9152677100256745,0.8353317362013144,0.910452017513197,0.5219077992635877,0.6930128301241325,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,A,0.9698300081883038,0.8719678954939447,0.8994884288608073,1.4348849148953389,0.5558918738931024,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,A,0.9698300081883038,0.8808697023835061,0.9328165684289891,1.5874496006655014,0.5876464876196534,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,B,0.9698300081883038,0.8744497759094676,0.9010755847848807,1.3348472176355783,0.5649254859023494,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,B,0.9698300081883038,0.8780172150922864,0.9357258327042034,1.3691118118540653,0.5971617247152803,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,C,0.9698300081883038,0.8307655651784833,0.9045800088061973,0.9733251606017095,0.5942145942987996,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,ARROYO QUEMADO,2013.0,21-Sep-13,C,0.9698300081883038,0.8787320614507684,0.8968431195434345,1.0302978087560013,0.7240072553017293,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,A,0.9698300081883038,0.8173420000369235,0.8987708922082815,1.223999507065672,0.5663663775114826,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,A,0.9698300081883038,0.8632143126672022,0.9127839979217542,0.860562249779048,0.720963813075844,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,B,0.9698300081883038,0.836724283732716,0.9092420986208571,0.9635526336280081,0.5951486011309088,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,B,0.9396706136793053,0.8728290241615847,0.9384402231869465,0.932709958889938,0.6853930574314145,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,C,0.9698300081883038,0.8559289688637779,0.907345023536535,0.9355296598694602,0.6219250139671615,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,BLACKS,2013.0,18-Sep-13,C,0.9338304461550281,0.8739684188583494,0.946043362328334,1.0064495834156912,0.6559708800210154,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,17-Sep-13,A,0.8702458629517835,0.7448445129848641,0.8507202428393091,0.6654436756996758,0.8403353442956937,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,17-Sep-13,A,0.904499486800481,0.8244701899556562,0.9147550365193157,0.6229565253112841,0.6753032000592046,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,17-Sep-13,B,0.8819818664120597,0.7930306610855752,0.8761596819352135,0.5633076017423502,0.8470499576511031,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,,,,,,,,,,,,2011-2013 MPA Study,SC_Beach,CARLSBAD,2013.0,17-Sep-13,B,0.9146110670298087,0.8365319327558424,0.9182103011994923,0.5880419955749794,0.7032204966814756,Karina Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
