,latitude,longitude,d50,beach_slope_average,mstr,hs_max,hs_mean,dir,tp
430,-35.22538991365777,136.8429881696339,0.22221,0.04840781284851726,1.2222015857696533,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
431,-35.19404276655137,136.86631067577065,0.20877,0.05832902333915382,1.1986521482467651,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
435,-35.149566689976744,136.91626715763508,0.31208,0.042047277258078636,1.2260098457336426,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
438,-35.018653364335954,136.94575648032387,0.89503,0.06394019659441189,1.2797348499298096,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
441,-34.91124891033768,137.01331349965534,0.23005,0.06495885171308405,1.326034665107727,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
443,-34.91397397522465,137.06619529254286,0.15604,0.03733004030291359,1.3773633241653442,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
450,-34.480500780538634,137.4860328247326,0.15822,0.047325809904137796,1.4844638109207153,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
453,-34.245745718352794,137.4995366716851,0.20306,0.025267824203499732,1.5291534662246704,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
455,-34.07237037472621,137.55235189354272,0.90752,0.029838949280614178,1.5176888704299927,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
456,-34.067544536088626,137.55545787563082,0.38689,0.07420725287773729,1.5176888704299927,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
457,-34.062669455446795,137.55773920596764,0.28717,0.02647233554497399,1.5176888704299927,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
458,-33.91167596635046,137.63052410806966,0.40053,0.012151397583584725,1.6504261493682861,3.7039400181808633,0.8485467713695493,208.8064091847542,8.462415243883177
462,-33.79900673301962,136.8493544088002,0.22068,0.07564241874298501,2.018730878829956,3.4314309617050647,0.9334683214178633,194.34172396913448,10.548902982014292
468,-34.05346908986633,136.38335169538442,0.19888,0.07025959103632813,1.9260475635528564,2.6200039243695117,0.8011946556703714,185.19622822952223,9.867062286490897
472,-34.11972958731812,136.35408831811412,0.14968,0.0445687524725808,1.9018685817718506,2.6200039243695117,0.8011946556703714,185.19622822952223,9.867062286490897
487,-34.99078936465078,135.96400816065534,0.43528,0.0366353760375258,1.3570343255996704,6.622563859616129,2.2301079167568374,219.44547478382384,12.815570256352007
488,-34.88778811792369,135.85431858227577,0.33448,0.060389433912678064,1.3398621082305908,6.622563859616129,2.2301079167568374,219.44547478382384,12.815570256352007
489,-34.91975602433742,135.86732577949968,0.33448,0.02827168891227674,1.3398621082305908,6.622563859616129,2.2301079167568374,219.44547478382384,12.815570256352007
493,-34.65208814857321,135.34730651668184,0.17556,0.05378867598725166,1.2819771766662598,4.547020954241013,1.6384865534898136,224.63451970311903,12.940095661004847
494,-34.61431212974696,135.32619077409257,0.17924,0.05711302972171707,1.2902708053588867,4.547020954241013,1.6384865534898136,224.63451970311903,12.940095661004847
495,-34.5473422794274,135.23070914842083,0.19615,0.0655245737790543,1.4315372705459595,4.547020954241013,1.6384865534898136,224.63451970311903,12.940095661004847
496,-34.36306938078357,135.35720011394463,0.36602,0.05944359046727664,1.436161756515503,4.547020954241013,1.6384865534898136,224.63451970311903,12.940095661004847
501,-33.441978576523454,134.8415906846822,0.99309,0.053449048873939,1.6089892387390137,7.350649591313232,2.3077634454106657,222.03112645824362,13.13879958849274
503,-33.174472098285364,134.3777404498054,0.77378,0.05837009973799542,1.6478142738342285,5.196601906297196,1.6740761247963074,220.61408399020826,13.132466178386162
505,-32.958301652711995,134.1840287496568,0.12674,0.048312483682066774,1.7136067152023315,7.311605335015006,2.333720537214173,219.37852232842954,13.218630973572633
506,-32.89305368607543,134.0776982310805,0.32534,0.05260100055054893,1.7596720457077026,7.311605335015006,2.333720537214173,219.37852232842954,13.218630973572633
508,-32.77654851968737,134.11209337929097,0.26425,0.05159619127778392,1.7783737182617188,7.311605335015006,2.333720537214173,219.37852232842954,13.218630973572633
509,-32.717920191674715,134.10745301649698,0.92019,0.05520178813825498,1.864342212677002,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
510,-32.67201560150306,134.2909264268509,0.42928,0.04714025257711082,1.9037960767745972,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
511,-32.63972519832816,134.2793255950267,0.42928,0.08302827478199225,1.906948447227478,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
512,-32.58149525575461,134.26465988330025,0.63288,0.11039664846163832,1.906948447227478,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
514,-32.46864994869247,134.04040199708427,0.24486,0.10843786676209813,1.8826347589492798,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
515,-32.49383388256556,133.99365375780334,0.28717,0.07684562259580492,1.870283603668213,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
516,-32.524933671219735,133.8558347353162,0.25349,0.05504670975637343,1.8542839288711548,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
518,-32.204508399291015,133.75330504162352,0.16724,0.05652289745666042,1.9142624139785767,4.15956340440753,1.4044196759895384,216.8987201168238,12.325971950739708
520,-32.15050586822038,133.68598703787995,0.93303,0.04920582278865335,1.9224176406860352,6.1484978091964075,2.0437051709608745,213.3745320461433,12.697815894164146
521,-32.13083107703837,133.67166289129557,0.8827,0.05866989450829068,1.9224176406860352,6.1484978091964075,2.0437051709608745,213.3745320461433,12.697815894164146
522,-32.12384350915691,133.6715126861715,0.8827,0.07861201749882626,1.9224176406860352,6.1484978091964075,2.0437051709608745,213.3745320461433,12.697815894164146
523,-32.1954818263352,133.41759785741056,0.13966,0.06070630393667038,1.8610413074493408,6.1484978091964075,2.0437051709608745,213.3745320461433,12.697815894164146
525,-32.12387790077011,133.0772009652079,0.14359,0.03576877037497276,1.8143105506896973,5.893015723726026,1.9401007766260803,210.75757352895698,13.027012715032566
526,-32.084023390242606,132.98216944974,0.13966,0.05241226709768456,1.8111321926116943,5.893015723726026,1.9401007766260803,210.75757352895698,13.027012715032566
527,-31.95095221506379,132.69035048258527,0.36602,0.09836247447551928,1.800727367401123,5.86794074218885,1.9866517936808774,208.31373181229336,12.9026570601561
528,-31.940146854267557,132.6233840518946,0.16199,0.062413492906945804,1.7981213331222534,5.86794074218885,1.9866517936808774,208.31373181229336,12.9026570601561
529,-31.94517315535221,132.51449393655022,0.16199,0.05121359109560109,1.7963429689407349,5.86794074218885,1.9866517936808774,208.31373181229336,12.9026570601561
531,-32.01367764598282,132.35197918713263,0.29321,0.06907820246891248,1.7743353843688965,5.86794074218885,1.9866517936808774,208.31373181229336,12.9026570601561
534,-31.881738587270615,132.01012378564474,0.16551,0.039136949086482346,1.7698121070861816,6.315594119149969,2.194675966292868,209.84350690306167,12.94696390745299
535,-31.823053343293374,131.9211028847586,0.14132,0.0598046531277302,1.7716946601867676,6.315594119149969,2.194675966292868,209.84350690306167,12.94696390745299
537,-31.54353132409383,131.37012995940498,0.20877,0.07923083997114207,1.7966995239257812,5.5572861085916,1.9482987004997565,199.72642618607182,12.563042558841737
538,-31.494383727239573,131.24239100133136,0.16551,0.07060855841691417,1.795084834098816,5.5572861085916,1.9482987004997565,199.72642618607182,12.563042558841737
551,-32.2951834608061,126.83028267499486,0.12674,0.05597421084842619,1.3048698902130127,5.816158428850942,1.9909854140265484,187.98103711812107,11.901646205154726
552,-32.2932787902159,126.80782594169114,0.12674,0.04680963520290152,1.3048698902130127,5.816158428850942,1.9909854140265484,187.98103711812107,11.901646205154726
555,-32.92952213656174,124.50775647348112,0.16267,0.03875785335867667,1.2806267738342285,4.335524889512166,1.549061468900104,166.78366378671984,10.095718271653414
556,-32.93675928340101,124.45293788308807,0.16267,0.0455494152347769,1.280896782875061,4.335524889512166,1.549061468900104,166.78366378671984,10.095718271653414
557,-32.94813824657212,124.39898873811475,0.16267,0.05180766501751844,1.2809195518493652,4.335524889512166,1.549061468900104,166.78366378671984,10.095718271653414
558,-33.010956455328255,124.25078845596973,0.16267,0.04335202604774035,1.2797613143920898,4.335524889512166,1.549061468900104,166.78366378671984,10.095718271653414
559,-33.04266763816366,124.21018369807145,0.16267,0.05666917984041518,1.2797613143920898,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
560,-33.07740533999315,124.17288318220768,0.16267,0.052298798103591546,1.2778310775756836,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
561,-33.11490441186406,124.13933685488635,0.16267,0.05932134474086389,1.2778310775756836,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
562,-33.156251866036364,124.11233950537704,0.16267,0.05705343660046997,1.2749568223953247,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
563,-33.20029671195291,124.09261863929407,0.16267,0.04908450604454967,1.2749568223953247,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
564,-33.24614564250226,124.079145961943,0.16267,0.06244323622243853,1.2709019184112549,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
570,-33.58680841879516,123.92729322569262,0.34389,0.05708827639652605,1.2161287069320679,5.572984464616076,2.2366781063581027,188.73245203615136,12.110741687382713
571,-33.595761586675025,123.88430748472767,0.20166,0.060872650258510956,1.2161287069320679,5.572984464616076,2.2366781063581027,188.73245203615136,12.110741687382713
572,-33.69278922310634,123.79358944755245,0.30993,0.0659090289912801,1.2059788703918457,5.572984464616076,2.2366781063581027,188.73245203615136,12.110741687382713
573,-33.8061577246186,123.74283366554565,0.30993,0.05432619540301207,1.181734323501587,5.572984464616076,2.2366781063581027,188.73245203615136,12.110741687382713
575,-33.91534529140481,123.3369088683572,0.19751,0.05553483946072869,1.1395124197006226,5.228282393593945,2.1550735053773638,189.45807657175877,11.979806590002843
576,-33.93206215857085,123.32482893407719,0.26794,0.059883650802027955,1.1395124197006226,5.228282393593945,2.1550735053773638,189.45807657175877,11.979806590002843
577,-33.87645546287317,123.0834486583128,0.15713,0.05635015985477058,1.1412023305892944,4.239448856016256,1.740452097153419,196.28227838884797,10.857907510590113
579,-33.88340018609765,122.98692535211359,0.24486,0.04590990963630418,1.141034722328186,4.239448856016256,1.740452097153419,196.28227838884797,10.857907510590113
581,-33.88896441197158,122.67218261811377,0.37113,0.05766902131287998,1.1304841041564941,4.239448856016256,1.740452097153419,196.28227838884797,10.857907510590113
587,-33.93684782733345,122.54290087150753,0.15713,0.04843471178686032,1.122778296470642,4.239448856016256,1.740452097153419,196.28227838884797,10.857907510590113
590,-33.99015039606811,122.231884683483,0.15073,0.0607329224417339,1.114882230758667,6.844561006956898,2.779176387783626,205.61656884719434,12.898821428465602
591,-34.002695432251194,122.16536429585615,0.16154,0.05677981452530652,1.1033085584640503,6.844561006956898,2.779176387783626,205.61656884719434,12.898821428465602
592,-33.88924638615362,122.0622943868563,0.14865,0.035192647595878916,1.0955560207366943,6.844561006956898,2.779176387783626,205.61656884719434,12.898821428465602
593,-33.83483094238033,121.95932702214705,0.16724,0.03264041077490891,1.0914485454559326,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
594,-33.8394399028166,121.9152003925768,0.16958,0.05667229544243992,1.0914485454559326,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
597,-33.87802461149017,121.88109191327423,0.25703,0.03295781649708098,1.0888313055038452,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
599,-33.888876252004295,121.83584970397742,0.16494,0.04086345266930954,1.0863717794418335,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
600,-33.89718910391356,121.81716570952878,0.18301,0.0372791618140444,1.0863717794418335,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
601,-33.902233883555155,121.77969924144574,0.25349,0.04150487359739349,1.0842175483703613,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
607,-33.81816683016889,121.38101596104474,0.49312,0.03695383730621233,1.0731027126312256,5.320538495776181,2.1630469436531214,202.60608955539573,12.638337615892608
612,-33.84477577048505,121.2163032836594,0.19615,0.0502434017771161,1.069056749343872,5.334930754221956,2.117882590894594,197.41387086290098,12.433939860047397
615,-33.86712958965307,121.17084213144257,0.37113,0.03494564184527872,1.0671167373657227,5.334930754221956,2.117882590894594,197.41387086290098,12.433939860047397
616,-33.85084617399264,121.1125862928935,0.26981,0.04157480550123166,1.0652002096176147,5.334930754221956,2.117882590894594,197.41387086290098,12.433939860047397
622,-33.8779889615054,120.82546343631044,0.53589,0.06730706458260359,1.0553324222564697,5.334930754221956,2.117882590894594,197.41387086290098,12.433939860047397
638,-34.4395760910087,119.39757822837444,0.29525,0.03981661001419098,1.0001763105392456,4.823057737596931,1.9574694605161873,190.89031946088915,12.218393612649386
649,-34.92711273284154,118.21282831386598,0.32988,0.05497526872257103,0.972022533416748,5.608003462483117,2.384722681148736,197.98501584373676,12.278241290656299
651,-34.99075847432996,118.0852146550296,0.19479,0.041740602471915765,0.970139741897583,5.608003462483117,2.384722681148736,197.98501584373676,12.278241290656299
653,-35.01110606837347,117.99513631968924,0.21764,0.06009227238941741,0.971585214138031,7.932093398038718,3.095554635054092,213.89008825827685,12.880477983024644
663,-35.09305829906005,117.57048281339702,0.40053,0.040499925176614174,0.9349240660667419,7.921425397699544,3.106492086800077,214.98796910180198,12.879318754230464
667,-35.03085249155583,117.08016235382703,0.1638,0.04571014208974088,0.908530592918396,7.988333443695404,3.1243978722772185,215.91401160180587,12.879871211051013
669,-35.04948440031736,116.88559504547577,0.30145,0.02877975129821084,0.8917486667633057,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
670,-35.04870192695769,116.87218585150421,0.30145,0.029660514934024974,0.8917486667633057,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
671,-35.0415292031623,116.84436236060886,0.29937,0.028703740275513596,0.8917486667633057,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
672,-35.021346777935086,116.78195060905603,0.57834,0.030671476233410724,0.8869099617004395,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
673,-35.00661532952076,116.53852887746883,0.29118,0.030100233861869045,0.8626336455345154,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
674,-35.005445386109216,116.50833228794528,0.37371,0.048131064342765026,0.8626336455345154,6.4981232164158325,2.6481506770683887,218.20405926528116,12.877691836677995
675,-34.8435121659014,116.07367459893054,0.39229,0.031072526190448164,0.8665503859519958,7.277963277241567,2.897082027372808,218.99282627163953,12.701847916927203
676,-34.81021801999267,116.00109032423107,0.22531,0.027767321008419207,0.8746845722198486,7.277963277241567,2.897082027372808,218.99282627163953,12.701847916927203
679,-34.44190288209762,115.60992691103155,0.39229,0.027378827496627733,0.9210171699523926,7.061300672084917,2.7912352838173744,220.36397018185198,12.916895161959516
680,-34.41236677416658,115.53960791498903,0.54715,0.030828428699201382,0.9210171699523926,7.061300672084917,2.7912352838173744,220.36397018185198,12.916895161959516
681,-34.370467534776,115.46420934625411,0.6029,0.03886887234488893,0.9223286509513855,7.061300672084917,2.7912352838173744,220.36397018185198,12.916895161959516
682,-34.34861614937156,115.42918916647204,0.6029,0.039599512841115986,0.9223286509513855,7.061300672084917,2.7912352838173744,220.36397018185198,12.916895161959516
683,-34.31639527216057,115.29480085132563,0.6029,0.04323025851282297,0.9172024726867676,7.061300672084917,2.7912352838173744,220.36397018185198,12.916895161959516
684,-34.36870860193567,115.14241510248165,0.61985,0.035507046349378985,0.90594083070755,7.8069867020191195,3.0787086086574087,219.7385681521881,12.925368138177825
1252,-41.93353152381431,145.17760595133714,0.3276,0.03293587403330264,1.0863362550735474,8.169502825993343,3.1010310137884414,244.7785224302984,12.811834069417607
1254,-40.89047245930358,144.6951542452418,0.17678,0.04034050118906516,1.1603097915649414,6.913880997306178,2.7551103879566163,241.7742356962478,12.326085356469251
1255,-40.853840832279786,145.39059760521837,0.15496,0.032482632354991776,3.0576179027557373,4.394490481334329,1.4033720667331107,230.70149557788343,9.965802519682143
1256,-40.86009336179852,145.41268753133966,0.15177,0.06663222125723331,3.0492806434631348,4.394490481334329,1.4033720667331107,230.70149557788343,9.965802519682143
1257,-41.10145861548532,146.04794627759685,0.32988,0.04709423044437472,3.1230432987213135,3.2126623613126983,0.7528884998902964,207.09641276858758,6.2555643475325695
1258,-41.15175704960608,146.18476867435197,0.22688,0.0416072256790778,3.13374400138855,3.2126623613126983,0.7528884998902964,207.09641276858758,6.2555643475325695
1260,-40.9797815883922,147.3785655931441,0.20877,0.13434520470885505,2.946920156478882,3.271517648515065,0.7624996222942039,222.86938920033393,5.926207120329749
1261,-40.82780270948628,147.65850961533803,0.31644,0.031022274108145356,2.7231693267822266,5.229202489503016,1.452689708423421,222.41484123843796,7.622028356207169
1262,-40.856456985942316,147.71072778470904,0.18049,0.04625762132399101,2.7231693267822266,5.229202489503016,1.452689708423421,222.41484123843796,7.622028356207169
