ID,Sample_ID,Sample_Type_Code,Project,dataset,Date,Location_Type,latitude,longitude,Contact,num_orig_dists,Measured_Distributions,Grainsize,Mean,Median,Wentworth,Kurtosis,Kurtosis_Class,Skewness,Skewness_Class,Std,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,d95,Notes
241583,,1,,UMASS,9/19/2014,mid tide ,41.45447,-70.55408,"Jonathan Woodruff, UMASS",0,,,0.459599059,,MediumSand,0.776513543,Platykurtic,0.538500763,VeryCoarseSkewed,0.769480897,VeryWellSorted,0.300714286,0.336428571,0.368050314,0.407672956,0.425808581,0.478613861,,0.533355263,0.551118421,0.562960526,0.572828947,Season: summer; Beach Face: 0.095; Transect: C
241584,,1,,UMASS,9/19/2014,low tide,41.45448,-70.55405,"Jonathan Woodruff, UMASS",0,,,0.515899945,,CoarseSand,0.761733362,Platykurtic,0.57273234,VeryCoarseSkewed,0.758959725,VeryWellSorted,0.3275,0.371960784,0.413137255,0.45062201,0.469760766,0.53260479,,0.599910714,0.624017857,0.640089286,0.653482143,Season: summer; Beach Face: 0.095; Transect: C
241585,,1,,UMASS,3/23/2015,high tide,41.45449,-70.5541,"Jonathan Woodruff, UMASS",0,,,1.16807226,,VeryCoarseSand,0.682061278,Platykurtic,0.620334043,VeryCoarseSkewed,0.626485542,VeryWellSorted,0.58,0.698461538,0.79125,0.912380952,0.975873016,1.220054645,,1.531764706,1.650882353,1.73380531,1.80460177,Season: winter; Beach Face: 0.102; Transect: C
241606,,1,,UMASS,3/23/2015,mid tide ,41.4545,-70.55407,"Jonathan Woodruff, UMASS",0,,,0.769588997,,CoarseSand,0.661935276,VeryPlatykurtic,0.623126973,VeryCoarseSkewed,0.616235266,VeryWellSorted,0.378,0.448888889,0.512,0.589142857,0.633880597,0.804025157,,1.022574257,1.107227723,1.163663366,1.212100457,Season: winter; Beach Face: 0.102; Transect: C
241607,,1,,UMASS,3/23/2015,low tide,41.45452,-70.55402,"Jonathan Woodruff, UMASS",0,,,32.14729353,,Pebble,0.85662715,Platykurtic,0.528420285,VeryCoarseSkewed,0.70717075,VeryWellSorted,17.515,21.23,24.2992,27.70360215,29.07188172,33.89444444,,38.82383178,40.33785047,41.34719626,42.18831776,Season: winter; Beach Face: 0.102; Transect: C
241613,,1,,UMASS,9/19/2014,back berm,41.45532,-70.55472,"Jonathan Woodruff, UMASS",0,,,0.41237205,,MediumSand,0.724506434,Platykurtic,0.534363564,VeryCoarseSkewed,0.801856596,VeryWellSorted,0.29047619,0.317213115,0.341803279,0.367437722,0.379893238,0.42630303,,0.466707071,0.481252525,0.490949495,0.499030303,Season: summer; Beach Face: 0.112; Transect: B
241614,,1,,UMASS,9/19/2014,high tide,41.45535,-70.55465,"Jonathan Woodruff, UMASS",0,,,0.455476407,,MediumSand,0.731675143,Platykurtic,0.544798874,VeryCoarseSkewed,0.761781099,VeryWellSorted,0.296875,0.32962963,0.360924855,0.39734104,0.417572254,0.473888889,,0.533270142,0.552464455,0.565260664,0.575924171,Season: summer; Beach Face: 0.112; Transect: B
241615,,1,,UMASS,9/19/2014,mid tide ,41.45536,-70.55461,"Jonathan Woodruff, UMASS",0,,,0.444745675,,MediumSand,0.78302348,Platykurtic,0.539261682,VeryCoarseSkewed,0.773573612,VeryWellSorted,0.290322581,0.327848101,0.359459459,0.393513514,0.412432432,0.461498559,,0.514533074,0.530291829,0.540797665,0.549552529,Season: summer; Beach Face: 0.112; Transect: B
241616,,1,,UMASS,9/19/2014,low tide,41.45537,-70.55458,"Jonathan Woodruff, UMASS",0,,,0.567098843,,CoarseSand,0.895402991,Platykurtic,0.554443322,VeryCoarseSkewed,0.71885005,VeryWellSorted,0.311538462,0.386842105,0.440152672,0.495114504,0.51575,0.590652174,,0.672173913,0.701521739,0.71891129,0.732016129,Season: summer; Beach Face: 0.112; Transect: B
241617,,1,,UMASS,3/24/2015,berm crest,41.45538,-70.55474,"Jonathan Woodruff, UMASS",0,,,0.705777929,,CoarseSand,0.650142088,VeryPlatykurtic,0.633222023,VeryCoarseSkewed,0.669745875,VeryWellSorted,0.394545455,0.450909091,0.503970588,0.563529412,0.596779661,0.730625,,0.892173913,0.954782609,0.996521739,1.035040984,Season: winter; Beach Face: 0.109; Transect: B
241618,,1,,UMASS,3/24/2015,high tide,41.4554,-70.55466,"Jonathan Woodruff, UMASS",0,,,0.513576665,,CoarseSand,0.70559402,Platykurtic,0.605578889,VeryCoarseSkewed,0.730385365,VeryWellSorted,0.318518519,0.359491525,0.395084746,0.439009901,0.458811881,0.530967742,,0.613786982,0.645739645,0.66704142,0.684792899,Season: winter; Beach Face: 0.109; Transect: B
241622,,1,,UMASS,3/24/2015,mid tide ,41.45542,-70.55461,"Jonathan Woodruff, UMASS",0,,,0.871820236,,CoarseSand,0.655485183,VeryPlatykurtic,0.605802303,VeryCoarseSkewed,0.544835919,VeryWellSorted,0.36195122,0.440983607,0.517088608,0.622842105,0.686,0.929448819,,1.25654321,1.378765432,1.4655,1.5405,Season: winter; Beach Face: 0.109; Transect: B
241623,,1,,UMASS,3/24/2015,low tide,41.45544,-70.55457,"Jonathan Woodruff, UMASS",0,,,28.88842918,,Pebble,1.086055939,Mesokurtic,0.497815074,VeryCoarseSkewed,0.622832544,VeryWellSorted,11.11,16.74204082,20.34428571,24.54071429,26.45142857,31.29954128,,36.159375,37.8609375,38.86081081,39.67162162,Season: winter; Beach Face: 0.109; Transect: B
241624,,1,,UMASS,9/19/2014,high tide,41.45633,-70.55522,"Jonathan Woodruff, UMASS",0,,,0.507990592,,CoarseSand,0.666941509,VeryPlatykurtic,0.636069037,VeryCoarseSkewed,0.71566301,VeryWellSorted,0.313636364,0.351044776,0.38238806,0.427164179,0.447064677,0.52412,,0.617346939,0.654081633,0.678571429,0.698979592,Season: summer; Beach Face: 0.119; Transect: A
241625,,1,,UMASS,3/24/2015,high tide,41.45633,-70.5552,"Jonathan Woodruff, UMASS",0,,,1.204803903,,VeryCoarseSand,0.687266384,Platykurtic,0.603171004,VeryCoarseSkewed,0.613047118,VeryWellSorted,0.578,0.696153846,0.79775,0.932252252,1.004014085,1.268479532,,1.601878173,1.728219178,1.815890411,1.888949772,Season: winter; Beach Face: 0.08; Transect: A
241636,,1,,UMASS,9/19/2014,mid tide ,41.45635,-70.55516,"Jonathan Woodruff, UMASS",0,,,0.44637715,,MediumSand,0.69046701,Platykurtic,0.580502586,VeryCoarseSkewed,0.772245165,VeryWellSorted,0.302197802,0.32967033,0.35800995,0.389353234,0.406766169,0.460373832,,0.519927007,0.539635036,0.552773723,0.563722628,Season: summer; Beach Face: 0.119; Transect: A
241637,,1,,UMASS,3/24/2015,mid tide ,41.45635,-70.55513,"Jonathan Woodruff, UMASS",0,,,29.30254564,,Pebble,1.076360187,Mesokurtic,0.503485458,VeryCoarseSkewed,0.508364094,VeryWellSorted,7.435555556,13.875,17.85510204,22.99817204,25.29924731,32.64361702,,40.48966942,43.16735537,44.95247934,46.0490676,Season: winter; Beach Face: 0.08; Transect: A
241638,,1,,UMASS,9/19/2014,low tide,41.45636,-70.55513,"Jonathan Woodruff, UMASS",0,,,0.44612101,,MediumSand,0.690634388,Platykurtic,0.591729742,VeryCoarseSkewed,0.779547495,VeryWellSorted,0.306321839,0.335057471,0.361333333,0.391333333,0.408,0.458702065,,0.516225962,0.535697115,0.548677885,0.559495192,Season: summer; Beach Face: 0.119; Transect: A
241639,,1,,UMASS,3/24/2015,low tide,41.45638,-70.55506,"Jonathan Woodruff, UMASS",0,,,0.54436005,,CoarseSand,0.732074213,Platykurtic,0.59925685,VeryCoarseSkewed,0.646197925,VeryWellSorted,0.275,0.330909091,0.379354839,0.440425532,0.468794326,0.569786096,,0.700442478,0.74627907,0.776511628,0.801705426,Season: winter; Beach Face: 0.08; Transect: A
533796,,1,,UMASS,3/18/2015,mid tide ,41.54205,-70.6184,"Jonathan Woodruff, UMASS",0,,,0.272856126,,MediumSand,0.699265652,Platykurtic,0.5617968,VeryCoarseSkewed,0.740226813,VeryWellSorted,0.171538462,0.192580645,0.211387283,0.232196532,0.243757225,0.283657588,,0.325151515,0.338787879,0.347878788,0.356494845,Season: winter; Beach Face: 0.106; Transect: D
533810,,1,,UMASS,3/18/2015,high tide,41.54208,-70.61841,"Jonathan Woodruff, UMASS",0,,,0.35977108,,MediumSand,0.695961441,Platykurtic,0.629769049,VeryCoarseSkewed,0.674117376,VeryWellSorted,0.199736842,0.229473684,0.258606557,0.295491803,0.311470588,0.372783019,,0.45424,0.48304,0.5021875,0.5178125,Season: winter; Beach Face: 0.106; Transect: D
533811,,1,,UMASS,9/18/2014,high tide,41.5421,-70.61847,"Jonathan Woodruff, UMASS",0,,,0.261813908,,MediumSand,0.713063177,Platykurtic,0.554049989,VeryCoarseSkewed,0.78017175,VeryWellSorted,0.1775,0.194536082,0.211932367,0.229323671,0.238985507,0.27037037,,0.3042,0.3132,0.3192,0.3242,Season: summer; Beach Face: 0.116; Transect: D
533812,,1,,UMASS,9/18/2014,berm crest,41.54215,-70.61848,"Jonathan Woodruff, UMASS",0,,,0.280919585,,MediumSand,0.746282178,Platykurtic,0.506300997,VeryCoarseSkewed,0.756225361,VeryWellSorted,0.18,0.200547945,0.220068027,0.244557823,0.255928854,0.295454545,,0.329328165,0.340956072,0.34870801,0.355243446,Season: summer; Beach Face: 0.116; Transect: D
533745,,1,,UMASS,3/18/2015,low tide,41.54104,-70.6239,"Jonathan Woodruff, UMASS",0,,,0.91413056,,CoarseSand,0.834557889,Platykurtic,0.397443176,VeryCoarseSkewed,0.437302916,VeryWellSorted,0.231538462,0.308823529,0.414,0.634210526,0.785111111,1.180420168,,1.47,1.563103448,1.625172414,1.676896552,Season: winter; Beach Face: 0.121; Transect: A
533746,,1,,UMASS,9/18/2014,low tide,41.54109,-70.62396,"Jonathan Woodruff, UMASS",0,,,0.343353065,,MediumSand,0.617019091,VeryPlatykurtic,0.739982044,VeryCoarseSkewed,0.579301738,VeryWellSorted,0.16425,0.192253521,0.2172,0.253278689,0.273770492,0.350985915,,0.479863946,0.530974026,0.566038961,0.596585366,Season: summer; Beach Face: 0.119; Transect: A
533747,,1,,UMASS,3/18/2015,mid tide ,41.54112,-70.62394,"Jonathan Woodruff, UMASS",0,,,0.316999897,,MediumSand,0.686763275,Platykurtic,0.61353842,VeryCoarseSkewed,0.718373234,VeryWellSorted,0.193846154,0.218,0.239818182,0.267514124,0.281638418,0.327892562,,0.383817568,0.405101351,0.419290541,0.430898551,Season: winter; Beach Face: 0.121; Transect: A
533758,,1,,UMASS,9/18/2014,mid tide ,41.54113,-70.62398,"Jonathan Woodruff, UMASS",0,,,0.299528125,,MediumSand,0.672644917,Platykurtic,0.605539741,VeryCoarseSkewed,0.690911438,VeryWellSorted,0.174,0.1972,0.218615385,0.246307692,0.260326087,0.311842105,,0.370228137,0.39418251,0.410152091,0.423489933,Season: summer; Beach Face: 0.119; Transect: A
533759,,1,,UMASS,9/18/2014,high tide,41.54116,-70.62399,"Jonathan Woodruff, UMASS",0,,,0.294692367,,MediumSand,0.709339641,Platykurtic,0.562470129,VeryCoarseSkewed,0.733090093,VeryWellSorted,0.183636364,0.206363636,0.225757576,0.252336449,0.264018692,0.307849829,,0.350588235,0.368235294,0.38,0.389803922,Season: summer; Beach Face: 0.119; Transect: A
533760,,1,,UMASS,3/18/2015,high tide,41.54116,-70.62396,"Jonathan Woodruff, UMASS",0,,,0.491515689,,MediumSand,0.75515758,Platykurtic,0.521010206,VeryCoarseSkewed,0.653489709,VeryWellSorted,0.248571429,0.3,0.340540541,0.399719626,0.430066225,0.527692308,,0.626719243,0.660788644,0.683501577,0.702429022,Season: winter; Beach Face: 0.121; Transect: A
533761,,1,,UMASS,3/18/2015,dune,41.5413,-70.62402,"Jonathan Woodruff, UMASS",0,,,0.330383127,,MediumSand,0.793020968,Platykurtic,0.567764288,VeryCoarseSkewed,0.729332753,VeryWellSorted,0.195833333,0.227142857,0.255517241,0.286551724,0.302272727,0.343595041,,0.393061798,0.410758427,0.422175732,0.430543933,Season: winter; Beach Face: 0.121; Transect: A
533762,,1,,UMASS,9/18/2014,dune,41.5413,-70.62403,"Jonathan Woodruff, UMASS",0,,,0.370745526,,MediumSand,0.783156965,Platykurtic,0.561646181,VeryCoarseSkewed,0.767873889,VeryWellSorted,0.236,0.269354839,0.300789474,0.324473684,0.337631579,0.381875,,0.430094162,0.443653484,0.452693032,0.460225989,Season: summer; Beach Face: 0.119; Transect: A
533763,,1,,UMASS,3/18/2015,low tide,41.54135,-70.62227,"Jonathan Woodruff, UMASS",0,,,0.392722123,,MediumSand,0.614858145,VeryPlatykurtic,0.721434791,VeryCoarseSkewed,0.568406404,VeryWellSorted,0.184117647,0.213037975,0.243417722,0.287378641,0.31,0.405572519,,0.552758621,0.613529412,0.660588235,0.699803922,Season: winter; Beach Face: 0.107; Transect: B
533764,,1,,UMASS,9/18/2014,low tide,41.5414,-70.62233,"Jonathan Woodruff, UMASS",0,,,0.778728051,,CoarseSand,0.826304722,Platykurtic,0.440156571,VeryCoarseSkewed,0.452670025,VeryWellSorted,0.208636364,0.2828125,0.376486486,0.54875,0.645081967,0.952941176,,1.230173913,1.31626087,1.373652174,1.42125,Season: summer; Beach Face: 0.142; Transect: B
533765,,1,,UMASS,9/18/2014,mid tide ,41.54143,-70.62233,"Jonathan Woodruff, UMASS",0,,,0.283498024,,MediumSand,0.691552231,Platykurtic,0.556207292,VeryCoarseSkewed,0.723500734,VeryWellSorted,0.173333333,0.195,0.214768212,0.238609272,0.251576577,0.296621622,,0.340940767,0.357665706,0.369769452,0.379855908,Season: summer; Beach Face: 0.142; Transect: B
533766,,1,,UMASS,3/18/2015,mid tide ,41.54143,-70.62228,"Jonathan Woodruff, UMASS",0,,,0.323969786,,MediumSand,0.660785917,VeryPlatykurtic,0.638997793,VeryCoarseSkewed,0.670659496,VeryWellSorted,0.182903226,0.207096774,0.230377358,0.262582781,0.279139073,0.335863874,,0.41125,0.43945098,0.45827451,0.473960784,Season: winter; Beach Face: 0.107; Transect: B
533780,,1,,UMASS,9/18/2014,high tide,41.54145,-70.62233,"Jonathan Woodruff, UMASS",0,,,0.405699736,,MediumSand,0.646749535,VeryPlatykurtic,0.638735038,VeryCoarseSkewed,0.639847524,VeryWellSorted,0.214516129,0.246774194,0.2775,0.316917293,0.335714286,0.421767956,,0.531586538,0.570528846,0.5975,0.6225,Season: summer; Beach Face: 0.142; Transect: B
533781,,1,,UMASS,3/18/2015,high tide,41.54149,-70.62229,"Jonathan Woodruff, UMASS",0,,,0.315160263,,MediumSand,0.707003373,Platykurtic,0.599571573,VeryCoarseSkewed,0.724080889,VeryWellSorted,0.1926,0.217924528,0.240566038,0.268055556,0.281944444,0.326470588,,0.378706625,0.398580442,0.411829653,0.422888889,Season: winter; Beach Face: 0.107; Transect: B
533782,,1,,UMASS,9/18/2014,berm crest,41.54155,-70.62233,"Jonathan Woodruff, UMASS",0,,,0.355617043,,MediumSand,0.770352597,Platykurtic,0.577843052,VeryCoarseSkewed,0.744099776,VeryWellSorted,0.22,0.253418803,0.279059829,0.309855769,0.321875,0.368043478,,0.421946903,0.437876106,0.448495575,0.457345133,Season: summer; Beach Face: 0.142; Transect: B
533783,,1,,UMASS,3/18/2015,dune,41.54161,-70.6223,"Jonathan Woodruff, UMASS",0,,,0.326947104,,MediumSand,0.77008049,Platykurtic,0.570480555,VeryCoarseSkewed,0.732503002,VeryWellSorted,0.196923077,0.225903614,0.253267974,0.282679739,0.299019608,0.339717742,,0.388694444,0.406194444,0.417861111,0.426486486,Season: winter; Beach Face: 0.107; Transect: B
533784,,1,,UMASS,3/18/2015,low tide,41.54169,-70.61985,"Jonathan Woodruff, UMASS",0,,,0.826796795,,CoarseSand,0.680332092,Platykurtic,0.434524587,VeryCoarseSkewed,0.38477223,VeryWellSorted,0.197307692,0.256410256,0.331707317,0.476888889,0.570851064,1.036292135,,1.497831325,1.644216867,1.738743961,1.816038647,Season: winter; Beach Face: 0.118; Transect: C
533785,,1,,UMASS,9/18/2014,low tide,41.5417,-70.61989,"Jonathan Woodruff, UMASS",0,,,0.922176365,,CoarseSand,0.800297497,Platykurtic,0.542526977,VeryCoarseSkewed,0.659118034,VeryWellSorted,0.456666667,0.5666,0.655581395,0.759849624,0.808721805,0.977846154,,1.161102662,1.223333333,1.263333333,1.296666667,Season: summer; Beach Face: 0.094; Transect: C
533786,,1,,UMASS,9/18/2014,mid tide ,41.54174,-70.61991,"Jonathan Woodruff, UMASS",0,,,0.402664252,,MediumSand,0.713389625,Platykurtic,0.549057388,VeryCoarseSkewed,0.650022021,VeryWellSorted,0.20625,0.242280702,0.27816092,0.321487603,0.34214876,0.42754717,,0.519191176,0.548970588,0.568823529,0.585367647,Season: summer; Beach Face: 0.094; Transect: C
533787,,1,,UMASS,3/18/2015,mid tide ,41.54174,-70.61987,"Jonathan Woodruff, UMASS",0,,,0.338687596,,MediumSand,0.655985828,VeryPlatykurtic,0.661303074,VeryCoarseSkewed,0.647634731,VeryWellSorted,0.182678571,0.209464286,0.234329897,0.269259259,0.287777778,0.35,,0.440821918,0.47369863,0.495616438,0.51368,Season: winter; Beach Face: 0.118; Transect: C
533788,,1,,UMASS,3/18/2015,high tide,41.54178,-70.6199,"Jonathan Woodruff, UMASS",0,,,0.339023296,,MediumSand,0.703431749,Platykurtic,0.629950299,VeryCoarseSkewed,0.713133264,VeryWellSorted,0.203513514,0.23,0.256122449,0.286734694,0.302570093,0.349299065,,0.41310219,0.435555556,0.45037037,0.462716049,Season: winter; Beach Face: 0.118; Transect: C
533789,,1,,UMASS,9/18/2014,high tide,41.54179,-70.61993,"Jonathan Woodruff, UMASS",0,,,0.333906152,,MediumSand,0.765497715,Platykurtic,0.573621742,VeryCoarseSkewed,0.731047713,VeryWellSorted,0.201891892,0.230253165,0.257342657,0.288811189,0.30387931,0.346982759,,0.398445748,0.416920821,0.427725322,0.436309013,Season: summer; Beach Face: 0.094; Transect: C
533790,,1,,UMASS,9/18/2014,berm crest,41.54185,-70.61995,"Jonathan Woodruff, UMASS",0,,,0.310013203,,MediumSand,0.754705851,Platykurtic,0.55390235,VeryCoarseSkewed,0.751924092,VeryWellSorted,0.195652174,0.220980392,0.244509804,0.27,0.283157895,0.322368421,,0.363348837,0.378,0.387767442,0.395906977,Season: summer; Beach Face: 0.094; Transect: C
533791,,1,,UMASS,3/18/2015,dune,41.54189,-70.61995,"Jonathan Woodruff, UMASS",0,,,0.28533044,,MediumSand,0.770741419,Platykurtic,0.500232436,VeryCoarseSkewed,0.775689922,VeryWellSorted,0.188852459,0.211971831,0.228873239,0.252788104,0.262081784,0.299256506,,0.328671329,0.339160839,0.346153846,0.352013536,Season: winter; Beach Face: 0.118; Transect: C
533792,,1,,UMASS,9/18/2014,dune,41.5419,-70.61998,"Jonathan Woodruff, UMASS",0,,,0.28419832,,MediumSand,0.786970159,Platykurtic,0.491070093,VeryCoarseSkewed,0.773705934,VeryWellSorted,0.186290323,0.210285714,0.227428571,0.252059925,0.261423221,0.298876404,,0.327539503,0.337697517,0.344469526,0.350109375,Season: summer; Beach Face: 0.094; Transect: C
533793,,1,,UMASS,3/18/2015,low tide,41.542,-70.61838,"Jonathan Woodruff, UMASS",0,,,0.478361626,,MediumSand,0.592126302,VeryPlatykurtic,0.741454672,VeryCoarseSkewed,0.469551866,VeryWellSorted,0.178888889,0.211875,0.249375,0.307058824,0.336470588,0.49483871,,0.771904762,0.887058824,0.967731092,1.034545455,Season: winter; Beach Face: 0.106; Transect: D
533794,,1,,UMASS,9/18/2014,low tide,41.54202,-70.61847,"Jonathan Woodruff, UMASS",0,,,0.527158386,,CoarseSand,0.770449002,Platykurtic,0.522459557,VeryCoarseSkewed,0.546608684,VeryWellSorted,0.19862069,0.251086957,0.313392857,0.396351351,0.43980198,0.582666667,,0.748341014,0.802258065,0.838202765,0.869147287,Season: summer; Beach Face: 0.116; Transect: D
533795,,1,,UMASS,9/18/2014,mid tide ,41.54205,-70.61848,"Jonathan Woodruff, UMASS",0,,,0.323568712,,MediumSand,0.67911647,Platykurtic,0.606658375,VeryCoarseSkewed,0.661117257,VeryWellSorted,0.17625,0.201904762,0.226862745,0.260915493,0.278521127,0.338186813,,0.4146875,0.441549815,0.459261993,0.47402214,Season: summer; Beach Face: 0.116; Transect: D
533813,,1,,UMASS,9/18/2014,dune,41.54223,-70.6185,"Jonathan Woodruff, UMASS",0,,,0.25886917,,MediumSand,0.728672171,Platykurtic,0.550910498,VeryCoarseSkewed,0.785258178,VeryWellSorted,0.175945946,0.193636364,0.211111111,0.227777778,0.237037037,0.267015707,,0.29973822,0.307746479,0.313028169,0.317429577,Season: summer; Beach Face: 0.116; Transect: D
533814,,1,,UMASS,3/18/2015,dune,41.54224,-70.61847,"Jonathan Woodruff, UMASS",0,,,0.277324646,,MediumSand,0.769475413,Platykurtic,0.510748379,VeryCoarseSkewed,0.751518238,VeryWellSorted,0.1734375,0.1972,0.217368421,0.241052632,0.253053435,0.291221374,,0.325628141,0.336934673,0.344472362,0.350780669,Season: winter; Beach Face: 0.106; Transect: D
533815,,1,,UMASS,3/18/2015,low tide,41.54232,-70.61633,"Jonathan Woodruff, UMASS",0,,,6.497285804,,Pebble,1.327691897,Leptokurtic,0.54312664,VeryCoarseSkewed,0.609825128,VeryWellSorted,2,4.345454545,4.916521739,5.503478261,5.790610329,6.785777027,,7.858412162,8.22125964,8.454164524,8.648251928,Season: winter; Beach Face: 0.148; Transect: E
533816,,1,,UMASS,9/18/2014,low tide,41.54233,-70.6163,"Jonathan Woodruff, UMASS",0,,,0.691166053,,CoarseSand,0.751685687,Platykurtic,0.585412401,VeryCoarseSkewed,0.659429823,VeryWellSorted,0.347368421,0.433684211,0.496842105,0.559318182,0.593225806,0.720881057,,0.866046512,0.921860465,0.959069767,0.990077519,Season: summer; Beach Face: 0.095; Transect: E
533817,,1,,UMASS,3/18/2015,mid tide ,41.54235,-70.61634,"Jonathan Woodruff, UMASS",0,,,5.824858466,,Pebble,1.642794915,VeryLeptokurtic,0.549498403,VeryCoarseSkewed,0.596262216,VeryWellSorted,1.5,4.09979798,4.56040404,5.036923077,5.253269231,6.033092105,,6.895929648,7.183115578,7.374572864,7.534120603,Season: winter; Beach Face: 0.148; Transect: E
533848,,1,,UMASS,9/18/2014,mid tide ,41.54237,-70.61632,"Jonathan Woodruff, UMASS",0,,,0.276763537,,MediumSand,0.717157771,Platykurtic,0.527703588,VeryCoarseSkewed,0.760106913,VeryWellSorted,0.18075,0.1995,0.217901235,0.240123457,0.251865672,0.289179104,,0.324806202,0.336434109,0.344186047,0.350702811,Season: summer; Beach Face: 0.095; Transect: E
533849,,1,,UMASS,3/18/2015,high tide,41.54237,-70.61635,"Jonathan Woodruff, UMASS",0,,,6.815332348,,Pebble,0.707005029,Platykurtic,0.567493784,VeryCoarseSkewed,0.762374761,VeryWellSorted,4.497931034,4.974285714,5.402857143,5.925045872,6.170458716,7.057005988,,8.006579521,8.302657952,8.500043573,8.66453159,Season: winter; Beach Face: 0.148; Transect: E
533850,,1,,UMASS,9/18/2014,high tide,41.54242,-70.61635,"Jonathan Woodruff, UMASS",0,,,0.322645806,,MediumSand,0.684841814,Platykurtic,0.637835496,VeryCoarseSkewed,0.729858486,VeryWellSorted,0.201627907,0.225049505,0.248811881,0.274301676,0.288268156,0.331349206,,0.3864,0.4074,0.421495327,0.433956386,Season: summer; Beach Face: 0.095; Transect: E
