,Sample_ID,d50,dataset,Date,tanBeta,latitude,longitude,geometry,dir,hs_mean,hs_max,tp,dist
1408,13424,0.35999079066628703,rossi,1994-10-12,0.125,27.85003,-80.44243,POINT (-80.44243 27.85003),44.99250031,0.9862500129999999,1.25,9.159999788,0.04562424637894078
1409,13412,0.3680646784245639,rossi,1994-10-12,0.125,27.85003,-80.44243,POINT (-80.44243 27.85003),44.99250031,0.9862500129999999,1.25,9.159999788,0.04562424637894078
1410,13182,0.364763048656271,rossi,1994-05-19,0.125,27.850040000000003,-80.44244,POINT (-80.44244 27.85004),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04562994224899322
1411,13170,0.37736445239157496,rossi,1994-05-19,0.125,27.850040000000003,-80.44244,POINT (-80.44244 27.85004),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04562994224899322
1412,13316,0.355527310987642,rossi,1994-08-15,0.125,27.85005,-80.44244,POINT (-80.44244 27.85005),84.90499878,0.662500009,0.720000029,7.899999976,0.045626320266339546
1413,13328,0.35380649705965506,rossi,1994-08-15,0.125,27.85005,-80.44244,POINT (-80.44244 27.85005),84.90499878,0.662500009,0.720000029,7.899999976,0.045626320266339546
1414,13218,0.360990260357428,rossi,1994-06-17,0.125,27.850070000000002,-80.44245,POINT (-80.44244999999999 27.85007),67.45625019,0.519999988,0.560000002,8.052500129,0.04562840501754971
1415,13230,0.355527310987642,rossi,1994-06-17,0.125,27.850070000000002,-80.44245,POINT (-80.44244999999999 27.85007),67.45625019,0.519999988,0.560000002,8.052500129,0.04562840501754971
1416,13279,0.354051816736965,rossi,1994-07-16,0.125,27.85008,-80.44246,POINT (-80.44246 27.85008),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.045634113516600225
1417,13267,0.358248372721503,rossi,1994-07-16,0.125,27.85008,-80.44246,POINT (-80.44246 27.85008),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.045634113516600225
1418,13365,0.35602050759740894,rossi,1994-09-13,0.125,27.85012,-80.44221,POINT (-80.44221 27.85012),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.04538658487974599
1419,13377,0.37165370857446706,rossi,1994-09-13,0.125,27.85012,-80.44221,POINT (-80.44221 27.85012),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.04538658487974599
1420,13183,0.35999079066628703,rossi,1994-05-19,0.125,27.85013,-80.44221999999999,POINT (-80.44221999999999 27.85013),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04539228193256499
1421,13171,0.360990260357428,rossi,1994-05-19,0.125,27.85013,-80.44221999999999,POINT (-80.44221999999999 27.85013),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04539228193256499
1422,13425,0.362494670244706,rossi,1994-10-12,0.125,27.85013,-80.44221999999999,POINT (-80.44221999999999 27.85013),44.99250031,0.9862500129999999,1.25,9.159999788,0.04539228193256499
1423,13413,0.36324922464186105,rossi,1994-10-12,0.125,27.85013,-80.44221999999999,POINT (-80.44221999999999 27.85013),44.99250031,0.9862500129999999,1.25,9.159999788,0.04539228193256499
1424,13317,0.36199250495195395,rossi,1994-08-15,0.125,27.850140000000003,-80.44223000000001,POINT (-80.44223000000001 27.85014),84.90499878,0.662500009,0.720000029,7.899999976,0.04539798267596076
1425,13329,0.355773823829919,rossi,1994-08-15,0.125,27.850140000000003,-80.44223000000001,POINT (-80.44223000000001 27.85014),84.90499878,0.662500009,0.720000029,7.899999976,0.04539798267596076
1426,13219,0.35725649446395397,rossi,1994-06-17,0.125,27.85016,-80.44224,POINT (-80.44224 27.85016),67.45625019,0.519999988,0.560000002,8.052500129,0.04540007130441582
1427,13231,0.37165370857446706,rossi,1994-06-17,0.125,27.85016,-80.44224,POINT (-80.44224 27.85016),67.45625019,0.519999988,0.560000002,8.052500129,0.04540007130441582
1428,13280,0.355280968952146,rossi,1994-07-16,0.125,27.850179999999998,-80.44225,POINT (-80.44225 27.85018),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.0454021708494906
1429,13268,0.35725649446395397,rossi,1994-07-16,0.125,27.850179999999998,-80.44225,POINT (-80.44225 27.85018),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.0454021708494906
1430,13378,0.358248372721503,rossi,1994-09-13,0.125,27.850209999999997,-80.44199,POINT (-80.44199 27.85021),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.04514892375734552
1431,13366,0.35676158563671795,rossi,1994-09-13,0.125,27.850209999999997,-80.44199,POINT (-80.44199 27.85021),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.04514892375734552
1432,13414,0.361491035310758,rossi,1994-10-12,0.125,27.85022,-80.442,POINT (-80.44199999999999 27.85022),44.99250031,0.9862500129999999,1.25,9.159999788,0.04515462200534477
1433,13426,0.366791298890193,rossi,1994-10-12,0.125,27.85022,-80.442,POINT (-80.44199999999999 27.85022),44.99250031,0.9862500129999999,1.25,9.159999788,0.04515462200534477
1434,13172,0.35651438838217103,rossi,1994-05-19,0.125,27.85023,-80.442,POINT (-80.44199999999999 27.85023),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04515100175904825
1435,13184,0.36857526719218897,rossi,1994-05-19,0.125,27.85023,-80.442,POINT (-80.44199999999999 27.85023),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.04515100175904825
1436,13318,0.35356134736239203,rossi,1994-08-15,0.125,27.850240000000003,-80.44201,POINT (-80.44201 27.85024),84.90499878,0.662500009,0.720000029,7.899999976,0.045156706388373165
1437,13330,0.359492094007765,rossi,1994-08-15,0.125,27.850240000000003,-80.44201,POINT (-80.44201 27.85024),84.90499878,0.662500009,0.720000029,7.899999976,0.045156706388373165
1438,13220,0.35800014528405505,rossi,1994-06-17,0.125,27.85026,-80.44202,POINT (-80.44202 27.85026),67.45625019,0.519999988,0.560000002,8.052500129,0.045158801747235834
1439,13232,0.35478879682817294,rossi,1994-06-17,0.125,27.85026,-80.44202,POINT (-80.44202 27.85026),67.45625019,0.519999988,0.560000002,8.052500129,0.045158801747235834
1440,13282,0.35651438838217103,rossi,1994-07-16,0.125,27.850270000000002,-80.44203,POINT (-80.44203 27.85027),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.045164516462000495
1441,13269,0.35651438838217103,rossi,1994-07-16,0.125,27.850270000000002,-80.44203,POINT (-80.44203 27.85027),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.045164516462000495
1455,13149,0.358248372721503,rossi,1994-05-19,0.115,27.86658,-80.45093,POINT (-80.45093 27.86658),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051020030719769
1456,13136,0.38797337835760104,rossi,1994-05-19,0.115,27.86658,-80.45093,POINT (-80.45093 27.86658),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051020030719769
1457,13186,0.35356134736239203,rossi,1994-06-17,0.115,27.8666,-80.45094,POINT (-80.45094 27.8666),67.45625019,0.519999988,0.560000002,8.052500129,0.05103003799769795
1458,13198,0.359741355921354,rossi,1994-06-17,0.115,27.8666,-80.45094,POINT (-80.45094 27.8666),67.45625019,0.519999988,0.560000002,8.052500129,0.05103003799769795
1459,13247,0.359741355921354,rossi,1994-07-16,0.115,27.866609999999998,-80.45095,POINT (-80.45095000000001 27.86661),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051040044573323215
1460,13234,0.35874534405793895,rossi,1994-07-16,0.115,27.866609999999998,-80.45095,POINT (-80.45095000000001 27.86661),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051040044573323215
1461,13296,0.35429730651217994,rossi,1994-08-15,0.115,27.86662,-80.45095,POINT (-80.45095000000001 27.86662),84.90499878,0.662500009,0.720000029,7.899999976,0.05104005310975706
1462,13284,0.36024039836239896,rossi,1994-08-15,0.115,27.86662,-80.45095,POINT (-80.45095000000001 27.86662),84.90499878,0.662500009,0.720000029,7.899999976,0.05104005310975706
1463,13332,0.376319647658322,rossi,1994-09-13,0.115,27.866629999999997,-80.45095,POINT (-80.45095000000001 27.86663),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051040063605434706
1464,13344,0.36704562187134704,rossi,1994-09-13,0.115,27.866629999999997,-80.45095,POINT (-80.45095000000001 27.86663),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051040063605434706
1465,13392,0.357752089841415,rossi,1994-10-12,0.115,27.866640000000004,-80.45096,POINT (-80.45095999999999 27.86664),44.99250031,0.9862500129999999,1.25,9.159999788,0.051050076051321364
1466,13380,0.35429730651217994,rossi,1994-10-12,0.115,27.866640000000004,-80.45096,POINT (-80.45095999999999 27.86664),44.99250031,0.9862500129999999,1.25,9.159999788,0.051050076051321364
1467,13137,0.38078014297235496,rossi,1994-05-19,0.125,27.86673,-80.45061,POINT (-80.45061 27.86673),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05070027797207781
1468,13150,0.35602050759740894,rossi,1994-05-19,0.125,27.86673,-80.45061,POINT (-80.45061 27.86673),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05070027797207781
1469,13187,0.35356134736239203,rossi,1994-06-17,0.115,27.866740000000004,-80.45062,POINT (-80.45062 27.86674),67.45625019,0.519999988,0.560000002,8.052500129,0.05071031017895948
1470,13199,0.357752089841415,rossi,1994-06-17,0.115,27.866740000000004,-80.45062,POINT (-80.45062 27.86674),67.45625019,0.519999988,0.560000002,8.052500129,0.05071031017895948
1471,13248,0.35874534405793895,rossi,1994-07-16,0.115,27.86675,-80.45062,POINT (-80.45062 27.86675),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.050710344406701476
1472,13235,0.362243500581603,rossi,1994-07-16,0.115,27.86675,-80.45062,POINT (-80.45062 27.86675),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.050710344406701476
1473,13285,0.361491035310758,rossi,1994-08-15,0.115,27.86676,-80.45062,POINT (-80.45062 27.86676),84.90499878,0.662500009,0.720000029,7.899999976,0.05071038060640326
1474,13297,0.35874534405793895,rossi,1994-08-15,0.115,27.86676,-80.45062,POINT (-80.45062 27.86676),84.90499878,0.662500009,0.720000029,7.899999976,0.05071038060640326
1475,13345,0.35700895429103097,rossi,1994-09-13,0.115,27.866770000000002,-80.45063,POINT (-80.45063 27.86677),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05072041870141258
1476,13333,0.354542966503242,rossi,1994-09-13,0.115,27.866770000000002,-80.45063,POINT (-80.45063 27.86677),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05072041870141258
1477,13381,0.35356134736239203,rossi,1994-10-12,0.115,27.86679,-80.45064,POINT (-80.45064000000001 27.86679),44.99250031,0.9862500129999999,1.25,9.159999788,0.050730500851528415
1478,13393,0.359243004805766,rossi,1994-10-12,0.115,27.86679,-80.45064,POINT (-80.45064000000001 27.86679),44.99250031,0.9862500129999999,1.25,9.159999788,0.050730500851528415
1491,13139,0.358248372721503,rossi,1994-05-19,0.115,27.866979999999998,-80.45114000000001,POINT (-80.45114000000001 27.86698),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05123165918889586
1492,13152,0.431378522837378,rossi,1994-05-19,0.115,27.866979999999998,-80.45114000000001,POINT (-80.45114000000001 27.86698),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05123165918889586
1493,13201,0.390401194565586,rossi,1994-06-17,0.12,27.866999999999997,-80.45115,POINT (-80.45115 27.867),67.45625019,0.519999988,0.560000002,8.052500129,0.051241822241661614
1494,13189,0.35651438838217103,rossi,1994-06-17,0.12,27.866999999999997,-80.45115,POINT (-80.45115 27.867),67.45625019,0.519999988,0.560000002,8.052500129,0.051241822241661614
1495,13250,0.355280968952146,rossi,1994-07-16,0.12,27.867009999999997,-80.45115,POINT (-80.45115 27.86701),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051241906854117426
1496,13237,0.355280968952146,rossi,1994-07-16,0.12,27.867009999999997,-80.45115,POINT (-80.45115 27.86701),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051241906854117426
1497,13287,0.35602050759740894,rossi,1994-08-15,0.12,27.867009999999997,-80.45116,POINT (-80.45116 27.86701),84.90499878,0.662500009,0.720000029,7.899999976,0.05125190648791878
1498,13299,0.389860370254907,rossi,1994-08-15,0.12,27.867009999999997,-80.45116,POINT (-80.45116 27.86701),84.90499878,0.662500009,0.720000029,7.899999976,0.05125190648791878
1499,13347,0.36049017912961207,rossi,1994-09-13,0.12,27.86702,-80.45116,POINT (-80.45116 27.86702),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051251993034870116
1500,13335,0.35478879682817294,rossi,1994-09-13,0.12,27.86702,-80.45116,POINT (-80.45116 27.86702),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051251993034870116
1501,13383,0.35725649446395397,rossi,1994-10-12,0.12,27.867040000000003,-80.45116999999999,POINT (-80.45116999999999 27.86704),44.99250031,0.9862500129999999,1.25,9.159999788,0.05126217156388564
1502,13395,0.36199250495195395,rossi,1994-10-12,0.12,27.867040000000003,-80.45116999999999,POINT (-80.45116999999999 27.86704),44.99250031,0.9862500129999999,1.25,9.159999788,0.05126217156388564
1503,13153,0.35800014528405505,rossi,1994-05-19,0.115,27.86712,-80.45082,POINT (-80.45081999999999 27.86712),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05091298541281498
1504,13140,0.36400534968924797,rossi,1994-05-19,0.115,27.86712,-80.45082,POINT (-80.45081999999999 27.86712),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05091298541281498
1505,13202,0.355280968952146,rossi,1994-06-17,0.115,27.867140000000003,-80.45083000000001,POINT (-80.45083000000001 27.86714),67.45625019,0.519999988,0.560000002,8.052500129,0.05092320421033308
1506,13190,0.354542966503242,rossi,1994-06-17,0.115,27.867140000000003,-80.45083000000001,POINT (-80.45083000000001 27.86714),67.45625019,0.519999988,0.560000002,8.052500129,0.05092320421033308
1507,13251,0.35676158563671795,rossi,1994-07-16,0.115,27.86715,-80.45083000000001,POINT (-80.45083000000001 27.86715),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.050923316844519076
1508,13238,0.359492094007765,rossi,1994-07-16,0.115,27.86715,-80.45083000000001,POINT (-80.45083000000001 27.86715),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.050923316844519076
1509,13288,0.359741355921354,rossi,1994-08-15,0.115,27.86716,-80.45083000000001,POINT (-80.45083000000001 27.86716),84.90499878,0.662500009,0.720000029,7.899999976,0.05092343144218857
1510,13300,0.35478879682817294,rossi,1994-08-15,0.115,27.86716,-80.45083000000001,POINT (-80.45083000000001 27.86716),84.90499878,0.662500009,0.720000029,7.899999976,0.05092343144218857
1511,13348,0.354542966503242,rossi,1994-09-13,0.12,27.86716,-80.45084,POINT (-80.45084 27.86716),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05093343077435639
1512,13336,0.35429730651217994,rossi,1994-09-13,0.12,27.86716,-80.45084,POINT (-80.45084 27.86716),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05093343077435639
1513,13384,0.35503479760507894,rossi,1994-10-12,0.12,27.867179999999998,-80.45085,POINT (-80.45085 27.86718),44.99250031,0.9862500129999999,1.25,9.159999788,0.050943665100250474
1514,13396,0.35651438838217103,rossi,1994-10-12,0.12,27.867179999999998,-80.45085,POINT (-80.45085 27.86718),44.99250031,0.9862500129999999,1.25,9.159999788,0.050943665100250474
1527,13142,0.354542966503242,rossi,1994-05-19,0.115,27.86743,-80.45138,POINT (-80.45138 27.86743),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051477190391922605
1528,13155,0.35602050759740894,rossi,1994-05-19,0.115,27.86743,-80.45138,POINT (-80.45138 27.86743),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051477190391922605
1529,13253,0.354542966503242,rossi,1994-07-16,0.115,27.86745,-80.45139,POINT (-80.45139 27.86745),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.05148752639277381
1530,13192,0.35700895429103097,rossi,1994-06-17,0.115,27.86745,-80.45139,POINT (-80.45139 27.86745),67.45625019,0.519999988,0.560000002,8.052500129,0.05148752639277381
1531,13204,0.35356134736239203,rossi,1994-06-17,0.115,27.86745,-80.45139,POINT (-80.45139 27.86745),67.45625019,0.519999988,0.560000002,8.052500129,0.05148752639277381
1532,13240,0.35800014528405505,rossi,1994-07-16,0.115,27.86745,-80.45139,POINT (-80.45139 27.86745),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.05148752639277381
1533,13290,0.35626736240862705,rossi,1994-08-15,0.115,27.867459999999998,-80.45139,POINT (-80.45139 27.86746),84.90499878,0.662500009,0.720000029,7.899999976,0.05148769800104267
1534,13302,0.359243004805766,rossi,1994-08-15,0.115,27.867459999999998,-80.45139,POINT (-80.45139 27.86746),84.90499878,0.662500009,0.720000029,7.899999976,0.05148769800104267
1535,13350,0.355280968952146,rossi,1994-09-13,0.115,27.86747,-80.4514,POINT (-80.45140000000001 27.86747),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05149787002825365
1536,13338,0.36199250495195395,rossi,1994-09-13,0.115,27.86747,-80.4514,POINT (-80.45140000000001 27.86747),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05149787002825365
1537,13386,0.354051816736965,rossi,1994-10-12,0.115,27.867490000000004,-80.45141,POINT (-80.45141 27.86749),44.99250031,0.9862500129999999,1.25,9.159999788,0.05150822129374858
1538,13398,0.355773823829919,rossi,1994-10-12,0.115,27.867490000000004,-80.45141,POINT (-80.45141 27.86749),44.99250031,0.9862500129999999,1.25,9.159999788,0.05150822129374858
1539,13143,0.355773823829919,rossi,1994-05-19,0.12,27.86757,-80.45105,POINT (-80.45105 27.86757),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051149778205244543
1540,13156,0.354542966503242,rossi,1994-05-19,0.12,27.86757,-80.45105,POINT (-80.45105 27.86757),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.051149778205244543
1541,13205,0.359741355921354,rossi,1994-06-17,0.115,27.867590000000003,-80.45106,POINT (-80.45106 27.86759),67.45625019,0.519999988,0.560000002,8.052500129,0.051160170580697245
1542,13193,0.364763048656271,rossi,1994-06-17,0.115,27.867590000000003,-80.45106,POINT (-80.45106 27.86759),67.45625019,0.519999988,0.560000002,8.052500129,0.051160170580697245
1543,13303,0.35676158563671795,rossi,1994-08-15,0.115,27.8676,-80.45107,POINT (-80.45107 27.8676),84.90499878,0.662500009,0.720000029,7.899999976,0.051170368631136096
1544,13254,0.35750420627441204,rossi,1994-07-16,0.115,27.8676,-80.45107,POINT (-80.45107 27.8676),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051170368631136096
1545,13291,0.355527310987642,rossi,1994-08-15,0.115,27.8676,-80.45107,POINT (-80.45107 27.8676),84.90499878,0.662500009,0.720000029,7.899999976,0.051170368631136096
1546,13241,0.35478879682817294,rossi,1994-07-16,0.115,27.8676,-80.45107,POINT (-80.45107 27.8676),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051170368631136096
1547,13339,0.35700895429103097,rossi,1994-09-13,0.115,27.86761,-80.45108,POINT (-80.45108 27.86761),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051180568557282376
1548,13351,0.35503479760507894,rossi,1994-09-13,0.115,27.86761,-80.45108,POINT (-80.45108 27.86761),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.051180568557282376
1551,13399,0.35356134736239203,rossi,1994-10-12,0.115,27.86763,-80.45108,POINT (-80.45108 27.86763),44.99250031,0.9862500129999999,1.25,9.159999788,0.051180978308808044
1552,13387,0.35700895429103097,rossi,1994-10-12,0.115,27.86763,-80.45108,POINT (-80.45108 27.86763),44.99250031,0.9862500129999999,1.25,9.159999788,0.051180978308808044
1563,13145,0.35800014528405505,rossi,1994-05-19,0.115,27.86775,-80.45155,POINT (-80.45155 27.86775),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05165347738193389
1564,13158,0.358994088195687,rossi,1994-05-19,0.115,27.86775,-80.45155,POINT (-80.45155 27.86775),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.05165347738193389
1565,13195,0.35626736240862705,rossi,1994-06-17,0.115,27.86777,-80.45156,POINT (-80.45156 27.86777),67.45625019,0.519999988,0.560000002,8.052500129,0.05166393489704672
1566,13207,0.35651438838217103,rossi,1994-06-17,0.115,27.86777,-80.45156,POINT (-80.45156 27.86777),67.45625019,0.519999988,0.560000002,8.052500129,0.05166393489704672
1567,13256,0.355527310987642,rossi,1994-07-16,0.115,27.86778,-80.45156,POINT (-80.45156 27.86778),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051664167857871104
1568,13243,0.355527310987642,rossi,1994-07-16,0.115,27.86778,-80.45156,POINT (-80.45156 27.86778),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.051664167857871104
1569,13293,0.35356134736239203,rossi,1994-08-15,0.115,27.867790000000003,-80.45156999999999,POINT (-80.45156999999999 27.86779),84.90499878,0.662500009,0.720000029,7.899999976,0.05167439997179599
1570,13305,0.354542966503242,rossi,1994-08-15,0.115,27.867790000000003,-80.45156999999999,POINT (-80.45156999999999 27.86779),84.90499878,0.662500009,0.720000029,7.899999976,0.05167439997179599
1571,13353,0.35602050759740894,rossi,1994-09-13,0.115,27.8678,-80.45156999999999,POINT (-80.45156999999999 27.8678),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05167463675581222
1572,13341,0.35849677227301896,rossi,1994-09-13,0.115,27.8678,-80.45156999999999,POINT (-80.45156999999999 27.8678),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05167463675581222
1573,13389,0.355773823829919,rossi,1994-10-12,0.115,27.867820000000002,-80.45158,POINT (-80.45158000000001 27.86782),44.99250031,0.9862500129999999,1.25,9.159999788,0.05168511320725672
1574,13401,0.35503479760507894,rossi,1994-10-12,0.115,27.867820000000002,-80.45158,POINT (-80.45158000000001 27.86782),44.99250031,0.9862500129999999,1.25,9.159999788,0.05168511320725672
1575,13159,0.35676158563671795,rossi,1994-05-19,0.115,27.8679,-80.45123000000001,POINT (-80.45123000000001 27.8679),51.82499981,0.6324999929999999,0.7099999790000001,7.019999921,0.0513372240917562
1576,13196,0.35725649446395397,rossi,1994-06-17,0.115,27.86791,-80.45124,POINT (-80.45124 27.86791),67.45625019,0.519999988,0.560000002,8.052500129,0.05134748045859757
1577,13208,0.35651438838217103,rossi,1994-06-17,0.115,27.86791,-80.45124,POINT (-80.45124 27.86791),67.45625019,0.519999988,0.560000002,8.052500129,0.05134748045859757
1578,13257,0.355280968952146,rossi,1994-07-16,0.115,27.86792,-80.45124,POINT (-80.45124 27.86792),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.05134774212023415
1579,13245,0.36274601406193396,rossi,1994-07-16,0.115,27.86792,-80.45124,POINT (-80.45124 27.86792),79.65499973,0.36500000200000005,0.400000006,10.10500014,0.05134774212023415
1580,13306,0.354542966503242,rossi,1994-08-15,0.115,27.867929999999998,-80.45125,POINT (-80.45125 27.86793),84.90499878,0.662500009,0.720000029,7.899999976,0.05135800222795259
1581,13294,0.35503479760507894,rossi,1994-08-15,0.115,27.867929999999998,-80.45125,POINT (-80.45125 27.86793),84.90499878,0.662500009,0.720000029,7.899999976,0.05135800222795259
1582,13342,0.35800014528405505,rossi,1994-09-13,0.115,27.86794,-80.45125,POINT (-80.45125 27.86794),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05135826773019503
1583,13354,0.35676158563671795,rossi,1994-09-13,0.115,27.86794,-80.45125,POINT (-80.45125 27.86794),60.65625,1.3500000090000002,1.4500000480000002,6.466250062,0.05135826773019503
1584,13402,0.35503479760507894,rossi,1994-10-12,0.115,27.867959999999997,-80.45125999999999,POINT (-80.45125999999999 27.86796),44.99250031,0.9862500129999999,1.25,9.159999788,0.05136880091695003
1585,13390,0.35503479760507894,rossi,1994-10-12,0.115,27.867959999999997,-80.45125999999999,POINT (-80.45125999999999 27.86796),44.99250031,0.9862500129999999,1.25,9.159999788,0.05136880091695003
1586,20105,0.537381810359871,rossi,1995-02-06,0.1,27.901670000000003,-80.47,POINT (-80.47 27.90167),58.21375012,0.583750002,0.8199999929999999,5.915000021,0.03175416313846939
1587,20106,0.302506351255927,rossi,1995-02-06,0.1,27.901670000000003,-80.47,POINT (-80.47 27.90167),58.21375012,0.583750002,0.8199999929999999,5.915000021,0.03175416313846939
1589,20188,0.542621866340375,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1590,20192,0.34437045785662,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1591,20187,0.36704562187134704,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1592,20190,0.316886013077931,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1593,20186,0.28480358684358,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1594,20191,0.44721024068186105,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1595,20189,0.42988609877511896,rossi,1996-07-17,0.095,27.936390000000003,-80.49028,POINT (-80.49028 27.93639),80.00499916,0.767499991,0.829999983,8.826250076,0.02391289522882446
1596,20069,0.351119173421513,rossi,1994-11-28,0.09,27.95611,-80.50166999999999,POINT (-80.50166999999999 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.041889128224684775
1597,20071,0.267765342676559,rossi,1994-11-28,0.09,27.95611,-80.50166999999999,POINT (-80.50166999999999 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.041889128224684775
1598,20075,0.5172811713258789,rossi,1994-11-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.04142109315100915
1599,20070,0.30545611655218396,rossi,1994-11-28,0.09,27.95611,-80.50166999999999,POINT (-80.50166999999999 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.041889128224684775
1601,20078,0.359243004805766,rossi,1994-11-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.04142109315100915
1602,20077,0.34990441961390994,rossi,1994-11-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.04142109315100915
1603,20076,0.351606254949722,rossi,1994-01-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),73.28874969,1.089999989,1.149999976,8.012499927999999,0.04142109315100915
1604,20074,0.5707842814934461,rossi,1994-11-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.04142109315100915
1605,20073,0.6037468900556551,rossi,1994-11-28,0.09,27.95611,-80.50111,POINT (-80.50111 27.95611),87.75125027,0.607499994,0.629999995,5.1575000289999995,0.04142109315100915
1606,20185,0.342228896327677,rossi,1996-07-17,0.08,27.988059999999997,-80.51833,POINT (-80.51833000000001 27.98806),85.02374935,0.888750002,0.939999998,8.774999857000001,0.05309247695316097
