,Ele,dataset,Grain_Size,Hs,Tp,Ta,Dp,Da,Ea,Es
572,BF,SC_Beach,0.39154017,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
579,MB,SC_Beach,0.223097551,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
580,BF,SC_Beach,0.191404399,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
581,MB,SC_Beach,0.226942477,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
582,BF,SC_Beach,0.203326413,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
583,MB,SC_Beach,0.224239926,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
584,BF,SC_Beach,0.208124769,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
585,MB,SC_Beach,0.210702865,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
586,BF,SC_Beach,0.204245415,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
587,MB,SC_Beach,0.198553872,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
588,BF,SC_Beach,0.177733045,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
589,MB,SC_Beach,0.200010356,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
590,BF,SC_Beach,0.197878935,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
601,MB,SC_Beach,0.423801477,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
602,BF,SC_Beach,0.332428738,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
603,MB,SC_Beach,0.230330733,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
604,BF,SC_Beach,0.221879517,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
607,MB,SC_Beach,0.226716581,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
608,BF,SC_Beach,0.225288294,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
609,MB,SC_Beach,0.182858324,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
610,BF,SC_Beach,0.161893561,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
611,MB,SC_Beach,0.2404871,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
612,BF,SC_Beach,0.235750818,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
615,MB,SC_Beach,0.778247726,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
616,BF,SC_Beach,1.314131111,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
617,MB,SC_Beach,0.215596903,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
618,BF,SC_Beach,0.26088636,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
627,MB,SC_Beach,0.252645874,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
628,BF,SC_Beach,0.21394729,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
629,MB,SC_Beach,0.275413775,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
630,BF,SC_Beach,0.232323043,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
631,MB,SC_Beach,0.287909253,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
632,BF,SC_Beach,0.207707758,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
633,MB,SC_Beach,0.247149065,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
634,BF,SC_Beach,0.216770218,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
635,MB,SC_Beach,0.219132967,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
636,BF,SC_Beach,0.229032051,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
637,MB,SC_Beach,0.24781876,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
638,BF,SC_Beach,0.213343147,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
639,MB,SC_Beach,0.328750768,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
640,BF,SC_Beach,0.226694163,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
641,MB,SC_Beach,0.323512295,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
642,BF,SC_Beach,0.217192019,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
643,MB,SC_Beach,0.334193226,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
644,BF,SC_Beach,0.219214416,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
651,MB,SC_Beach,0.462977939,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
652,BF,SC_Beach,0.266162432,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
653,MB,SC_Beach,0.429887818,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
654,BF,SC_Beach,0.409555602,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
655,MB,SC_Beach,0.411621069,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
656,BF,SC_Beach,0.287117879,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
661,MB,SC_Beach,0.537339281,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
662,BF,SC_Beach,0.231032034,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
663,MB,SC_Beach,0.284787581,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
664,BF,SC_Beach,0.254499661,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
667,MB,SC_Beach,0.253895152,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
668,BF,SC_Beach,0.19154055,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
669,MB,SC_Beach,0.236166737,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
670,BF,SC_Beach,0.206304517,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
671,MB,SC_Beach,0.418940502,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
672,BF,SC_Beach,0.281318385,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
675,MB,SC_Beach,0.440641771,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
676,BF,SC_Beach,0.361944827,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
677,MB,SC_Beach,0.214614197,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
678,BF,SC_Beach,0.208422134,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
685,MB,SC_Beach,0.424126821,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
686,BF,SC_Beach,0.208366199,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
687,MB,SC_Beach,0.249266283,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
688,BF,SC_Beach,0.203626701,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
691,MB,SC_Beach,0.248313265,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
692,BF,SC_Beach,0.21976232,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
693,MB,SC_Beach,0.249972641,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
694,BF,SC_Beach,0.204238345,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
695,MB,SC_Beach,0.341127758,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
696,BF,SC_Beach,0.202085608,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
699,MB,SC_Beach,0.420163294,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
700,BF,SC_Beach,0.271070302,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
701,MB,SC_Beach,0.253004009,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
702,BF,SC_Beach,0.199504758,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
717,MB,SC_Beach,0.406125921,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
718,BF,SC_Beach,0.261513972,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
719,MB,SC_Beach,0.313370972,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
720,BF,SC_Beach,0.239537155,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
721,MB,SC_Beach,0.392412361,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
722,BF,SC_Beach,0.23710814,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
723,MB,SC_Beach,0.252518149,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
724,BF,SC_Beach,0.230594423,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
725,MB,SC_Beach,0.245468161,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
726,BF,SC_Beach,0.23239913,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
727,MB,SC_Beach,0.324902328,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
728,BF,SC_Beach,0.236409247,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
735,MB,SC_Beach,0.257451665,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
736,BF,SC_Beach,0.223377827,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
737,MB,SC_Beach,0.23012347,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
738,BF,SC_Beach,0.207062171,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
739,MB,SC_Beach,0.247638948,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
740,BF,SC_Beach,0.240873421,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
741,MB,SC_Beach,0.25929673,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
742,BF,SC_Beach,0.199710052,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
743,MB,SC_Beach,0.224923549,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
744,BF,SC_Beach,0.209973209,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
745,MB,SC_Beach,0.219420835,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
746,BF,SC_Beach,0.191444206,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
747,MB,SC_Beach,0.352936114,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
748,BF,SC_Beach,0.223746107,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
749,MB,SC_Beach,0.320467929,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
750,BF,SC_Beach,0.233078635,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
751,MB,SC_Beach,0.384533114,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
752,BF,SC_Beach,0.237943568,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
759,MB,SC_Beach,0.83912638,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
760,BF,SC_Beach,0.456886828,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
761,MB,SC_Beach,0.389129813,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
762,BF,SC_Beach,0.414402697,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
763,MB,SC_Beach,0.495358978,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
764,BF,SC_Beach,0.827617324,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
765,MB,SC_Beach,0.128912743,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
766,BF,SC_Beach,0.201332777,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
767,MB,SC_Beach,0.206164064,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
768,BF,SC_Beach,0.20360047,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
769,MB,SC_Beach,0.220509765,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
770,BF,SC_Beach,0.209191501,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
781,MB,SC_Beach,0.253326195,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
782,BF,SC_Beach,0.213450484,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
783,MB,SC_Beach,0.217342441,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
784,BF,SC_Beach,0.254351672,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
787,MB,SC_Beach,0.21056038,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
788,BF,SC_Beach,0.206794313,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
789,MB,SC_Beach,0.221302777,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
790,BF,SC_Beach,0.166636584,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
791,MB,SC_Beach,0.252904966,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
792,BF,SC_Beach,0.192879114,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
795,MB,SC_Beach,0.360575641,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
796,BF,SC_Beach,0.469046198,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
797,MB,SC_Beach,0.2341134,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
798,BF,SC_Beach,0.199773275,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
805,MB,SC_Beach,0.357268424,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
806,BF,SC_Beach,0.264362793,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018
807,MB,SC_Beach,0.234105063,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
808,BF,SC_Beach,0.213133104,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557
811,MB,SC_Beach,0.251611804,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
812,BF,SC_Beach,0.186940882,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393
813,MB,SC_Beach,0.18836192,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
814,BF,SC_Beach,0.191202657,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
815,MB,SC_Beach,0.376117451,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
816,BF,SC_Beach,0.243488113,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013
819,MB,SC_Beach,0.21203626,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
820,BF,SC_Beach,0.361640027,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715
821,MB,SC_Beach,0.23132849,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
822,BF,SC_Beach,0.203128261,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985
0,BF,Barnard_Santa_Barbara,0.225,0.5219932175537448,14.107734534919693,7.636446454297141,196.53235664055765,202.6274076549518,0.11727219292396493,2.345990400054804
1,BF,Barnard_Santa_Barbara,0.2967,0.5077165643508136,12.972902346156722,6.630421013433152,197.32909950247085,205.0838804800926,0.07971944239167546,1.594853476875401
2,BF,Barnard_Santa_Barbara,0.1988,0.5147791611975109,13.20796290879676,6.73310927065826,201.2768994838743,208.15978465140395,0.08392165852989106,1.6789400682986046
3,BF,Barnard_Santa_Barbara,0.2708,0.5532004118073477,12.478706070124847,6.4521738849817325,210.53238914941932,216.5768185080166,0.08789657250140782,1.7583912393664478
4,BF,Barnard_Santa_Barbara,0.3691,0.517142235981535,12.55148849780814,6.382819495812192,206.279232763688,212.2615000943393,0.07666997634771291,1.5338316700418577
5,BF,Barnard_Santa_Barbara,0.2248,0.4985809076101582,12.850136890975564,6.412337902994766,211.15975077000664,215.71255325176114,0.07219442599159578,1.44427045318053
6,BF,Barnard_Santa_Barbara,0.2661,0.5944740409658547,12.592513751597986,6.60684404389651,221.2216663555731,225.12129115297535,0.10769631604839035,2.154343379898303
7,BF,Barnard_Santa_Barbara,0.2785,0.6500228667547929,12.214240262581656,6.7051470074393205,224.23020717435193,227.42883352802167,0.1302442569871263,2.605288616700833
8,BF,Barnard_Santa_Barbara,0.2568,0.6496290780115082,12.870493463122633,6.784195273083918,225.4496715720348,228.89857253725432,0.13165670014834402,2.6335695333182993
9,BF,Barnard_Santa_Barbara,0.3641,0.6830781381191888,12.771883539740998,6.889071091825071,229.08432962331418,231.7519626336143,0.1489293072067279,2.979037306439467
10,BF,Barnard_Santa_Barbara,0.2871,0.6398405938742944,12.431613646439018,8.73502921535767,227.23065947302035,226.09876581717992,0.1452804004284646,2.9061359610579847
11,BF,Barnard_Santa_Barbara,0.2221,0.547990398260785,13.174852407741424,8.842692377084491,217.68866290407763,217.12037108874057,0.12111409278660831,2.4226146153470496
12,BF,Barnard_Santa_Barbara,0.1574,0.5949164719588587,11.317111712926199,8.52840590114997,216.79496479172406,212.00876334584217,0.1142773113512507,2.2857941609079866
13,BF,Barnard_Santa_Barbara,0.247,0.4850199701915262,11.545035824757603,8.043725623788163,223.49238100043564,219.28942874273432,0.06781370219673036,1.3565255283028055
14,BF,Barnard_Santa_Barbara,0.2172,0.5312620512350051,12.403930684504834,8.42251439128796,224.84759375304222,223.19854131454193,0.09496453370379031,1.8995760184846515
15,BF,Barnard_Santa_Barbara,0.2032,0.5976192210487398,11.984045437193663,8.511932404428535,229.07183151371444,227.24549407168487,0.12020717242954637,2.4044151962116507
16,BF,Barnard_Santa_Barbara,0.2269,0.6099595939755229,11.909620073654777,8.554128309937228,234.12454010946212,231.48353846336076,0.12514435152898615,2.5031248762220994
17,BF,Barnard_Santa_Barbara,0.2493,0.6406530420632028,11.679629710727955,8.587594043296765,237.30719553956976,234.2856684547041,0.13413426574117768,2.6829228937784215
18,BF,Barnard_Santa_Barbara,0.2405,0.47778683729716426,11.757368247191504,8.334291257280816,210.50939388930897,209.5695901315607,0.07206526426687566,1.441416979570701
19,BF,Barnard_Santa_Barbara,0.2527,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033
20,BF,Barnard_Santa_Barbara,0.2096,0.4891831235623982,11.820727769098651,8.271361614421544,216.51279360824918,214.80144741504722,0.07717175853688028,1.54354989820206
21,BF,Barnard_Santa_Barbara,0.292,0.347460356120097,13.118861983217515,8.442187541053052,191.93332639825067,194.15266624502968,0.04119630856664171,0.8240033825052732
22,BF,Barnard_Santa_Barbara,0.3174,0.31595348649393556,13.010709235547672,8.225676808032336,195.67033312020928,196.75813796799252,0.03229925020395121,0.6460522131832986
23,BF,Barnard_Santa_Barbara,0.4231,0.36262918703186586,13.788636268159678,8.627499826716491,205.04051538865124,205.5943980722716,0.053829544277628254,1.076677728016518
24,BF,Barnard_Santa_Barbara,0.1692,0.4065742635677495,12.874516078897495,8.481426221754981,207.3976119332022,208.23537629670903,0.05721014309935386,1.1442930941643974
25,BF,Barnard_Santa_Barbara,0.2483,0.4048633961666409,12.613712764943331,8.317889314064455,210.47957241365262,210.2580192731455,0.05625532586468259,1.125187338444061
26,BF,Barnard_Santa_Barbara,0.2807,0.45864876734376464,12.004142107630457,6.98570343585416,218.15499435306555,217.6609303495267,0.06414015042799134,1.2828843749492505
27,BF,Barnard_Santa_Barbara,0.2921,0.535037573886721,11.584938014756077,7.108376703612396,221.4730557062123,220.41614103073002,0.08657414904367033,1.7315801441594327
28,BF,Barnard_Santa_Barbara,0.2778,0.556472206606058,11.213146514293102,7.023658248919583,224.26592911224748,222.42677354629726,0.08816729659469746,1.7634498737361108
29,BF,Barnard_Santa_Barbara,0.26,0.5662442271342807,11.149745178050376,7.010854721909785,223.79370388741566,221.55992678618736,0.09060154678116901,1.812139122278613
